time,heatCapacitor.T_ref,heatCapacitor.T_sim,heatCapacitor.T_relerr,onOffController.y_ref,onOffController.y_sim,onOffController.y_relerr
4.174,307.3269334,325.0010871,0.0545246,1,NaN,NaN
4.1745,307.3309616,325.0039392,0.054521,1,NaN,NaN
4.175,307.3349895,325.0067912,0.0545174,1,NaN,NaN
4.1755,307.3390171,325.009643,0.0545137,1,NaN,NaN
4.176,307.3430444,325.0124946,0.0545101,1,NaN,NaN
4.1765,307.3470715,325.015346,0.0545065,1,NaN,NaN
4.177,307.3510983,325.0181972,0.0545029,1,NaN,NaN
4.1775,307.3551249,325.0210483,0.0544992,1,NaN,NaN
4.178,307.3591511,325.0238991,0.0544956,1,NaN,NaN
4.1785,307.3631771,325.0267498,0.054492,1,NaN,NaN
4.179,307.3672028,325.0296003,0.0544883,1,NaN,NaN
4.1795,307.3712282,325.0324506,0.0544847,1,NaN,NaN
4.18,307.3752534,325.0353007,0.0544811,1,NaN,NaN
4.1805,307.3792783,325.0381506,0.0544775,1,NaN,NaN
4.181,307.3833029,325.0410004,0.0544738,1,NaN,NaN
4.1815,307.3873273,325.0438499,0.0544702,1,NaN,NaN
4.182,307.3913513,325.0466993,0.0544666,1,NaN,NaN
4.1825,307.3953751,325.0495484,0.054463,1,NaN,NaN
4.183,307.3993987,325.0523974,0.0544594,1,NaN,NaN
4.1835,307.4034219,325.0552462,0.0544557,1,NaN,NaN
4.184,307.4074449,325.0580948,0.0544521,1,NaN,NaN
4.1845,307.4114676,325.0609433,0.0544485,1,NaN,NaN
4.185,307.41549,325.0637915,0.0544449,1,NaN,NaN
4.1855,307.4195122,325.0666396,0.0544412,1,NaN,NaN
4.186,307.4235341,325.0694874,0.0544376,1,NaN,NaN
4.1865,307.4275557,325.0723351,0.054434,1,NaN,NaN
4.187,307.431577,325.0751826,0.0544304,1,NaN,NaN
4.1875,307.4355981,325.0780299,0.0544268,1,NaN,NaN
4.188,307.4396189,325.0808771,0.0544231,1,NaN,NaN
4.1885,307.4436394,325.083724,0.0544195,1,NaN,NaN
4.189,307.4476596,325.0865707,0.0544159,1,NaN,NaN
4.1895,307.4516796,325.0894173,0.0544123,1,NaN,NaN
4.19,307.4556993,325.0922637,0.0544087,1,NaN,NaN
4.1905,307.4597187,325.0951099,0.054405,1,NaN,NaN
4.191,307.4637379,325.0979559,0.0544014,1,NaN,NaN
4.1915,307.4677568,325.1008017,0.0543978,1,NaN,NaN
4.192,307.4717754,325.1036473,0.0543942,1,NaN,NaN
4.1925,307.4757937,325.1064928,0.0543906,1,NaN,NaN
4.193,307.4798118,325.109338,0.0543869,1,NaN,NaN
4.1935,307.4838296,325.1121831,0.0543833,1,NaN,NaN
4.194,307.4878471,325.115028,0.0543797,1,NaN,NaN
4.1945,307.4918643,325.1178727,0.0543761,1,NaN,NaN
4.195,307.4958813,325.1207172,0.0543725,1,NaN,NaN
4.1955,307.499898,325.1235615,0.0543689,1,NaN,NaN
4.196,307.5039144,325.1264057,0.0543652,1,NaN,NaN
4.1965,307.5079305,325.1292496,0.0543616,1,NaN,NaN
4.197,307.5119464,325.1320934,0.054358,1,NaN,NaN
4.1975,307.515962,325.134937,0.0543544,1,NaN,NaN
4.198,307.5199773,325.1377804,0.0543508,1,NaN,NaN
4.1985,307.5239924,325.1406236,0.0543472,1,NaN,NaN
4.199,307.5280072,325.1434666,0.0543435,1,NaN,NaN
4.1995,307.5320217,325.1463095,0.0543399,1,NaN,NaN
4.2,307.5360359,325.1491521,0.0543363,1,NaN,NaN
4.2005,307.5400499,325.1519946,0.0543327,1,NaN,NaN
4.201,307.5440635,325.1548369,0.0543291,1,NaN,NaN
4.2015,307.548077,325.157679,0.0543255,1,NaN,NaN
4.202,307.5520901,325.1605209,0.0543219,1,NaN,NaN
4.2025,307.556103,325.1633626,0.0543182,1,NaN,NaN
4.203,307.5601155,325.1662041,0.0543146,1,NaN,NaN
4.2035,307.5641279,325.1690455,0.054311,1,NaN,NaN
4.204,307.5681399,325.1718866,0.0543074,1,NaN,NaN
4.2045,307.5721517,325.1747276,0.0543038,1,NaN,NaN
4.205,307.5761632,325.1775684,0.0543002,1,NaN,NaN
4.2055,307.5801744,325.180409,0.0542966,1,NaN,NaN
4.206,307.5841854,325.1832494,0.054293,1,NaN,NaN
4.2065,307.588196,325.1860897,0.0542894,1,NaN,NaN
4.207,307.5922064,325.1889297,0.0542857,1,NaN,NaN
4.2075,307.5962166,325.1917696,0.0542821,1,NaN,NaN
4.208,307.6002264,325.1946093,0.0542785,1,NaN,NaN
4.2085,307.604236,325.1974487,0.0542749,1,NaN,NaN
4.209,307.6082453,325.200288,0.0542713,1,NaN,NaN
4.2095,307.6122544,325.2031272,0.0542677,1,NaN,NaN
4.21,307.6162631,325.2059661,0.0542641,1,NaN,NaN
4.2105,307.6202716,325.2088048,0.0542605,1,NaN,NaN
4.211,307.6242799,325.2116434,0.0542569,1,NaN,NaN
4.2115,307.6282878,325.2144818,0.0542533,1,NaN,NaN
4.212,307.6322955,325.21732,0.0542497,1,NaN,NaN
4.2125,307.6363029,325.220158,0.054246,1,NaN,NaN
4.213,307.64031,325.2229958,0.0542424,1,NaN,NaN
4.2135,307.6443168,325.2258334,0.0542388,1,NaN,NaN
4.214,307.6483234,325.2286709,0.0542352,1,NaN,NaN
4.2145,307.6523297,325.2315081,0.0542316,1,NaN,NaN
4.215,307.6563358,325.2343452,0.054228,1,NaN,NaN
4.2155,307.6603415,325.2371821,0.0542244,1,NaN,NaN
4.216,307.664347,325.2400188,0.0542208,1,NaN,NaN
4.2165,307.6683522,325.2428553,0.0542172,1,NaN,NaN
4.217,307.6723572,325.2456916,0.0542136,1,NaN,NaN
4.2175,307.6763618,325.2485278,0.05421,1,NaN,NaN
4.218,307.6803662,325.2513637,0.0542064,1,NaN,NaN
4.2185,307.6843703,325.2541995,0.0542028,1,NaN,NaN
4.219,307.6883742,325.2570351,0.0541992,1,NaN,NaN
4.2195,307.6923778,325.2598705,0.0541956,1,NaN,NaN
4.22,307.6963811,325.2627057,0.054192,1,NaN,NaN
4.2205,307.7003841,325.2655408,0.0541884,1,NaN,NaN
4.221,307.7043868,325.2683756,0.0541848,1,NaN,NaN
4.2215,307.7083893,325.2712103,0.0541812,1,NaN,NaN
4.222,307.7123915,325.2740447,0.0541776,1,NaN,NaN
4.2225,307.7163935,325.276879,0.0541739,1,NaN,NaN
4.223,307.7203951,325.2797131,0.0541703,1,NaN,NaN
4.2235,307.7243965,325.282547,0.0541667,1,NaN,NaN
4.224,307.7283976,325.2853808,0.0541631,1,NaN,NaN
4.2245,307.7323985,325.2882143,0.0541595,1,NaN,NaN
4.225,307.736399,325.2910477,0.0541559,1,NaN,NaN
4.2255,307.7403993,325.2938809,0.0541523,1,NaN,NaN
4.226,307.7443993,325.2967139,0.0541487,1,NaN,NaN
4.2265,307.7483991,325.2995467,0.0541451,1,NaN,NaN
4.227,307.7523985,325.3023793,0.0541415,1,NaN,NaN
4.2275,307.7563977,325.3052117,0.0541379,1,NaN,NaN
4.228,307.7603967,325.308044,0.0541343,1,NaN,NaN
4.2285,307.7643953,325.310876,0.0541307,1,NaN,NaN
4.229,307.7683937,325.3137079,0.0541271,1,NaN,NaN
4.2295,307.7723918,325.3165396,0.0541235,1,NaN,NaN
4.23,307.7763896,325.3193711,0.0541199,1,NaN,NaN
4.2305,307.7803872,325.3222024,0.0541164,1,NaN,NaN
4.231,307.7843845,325.3250336,0.0541128,1,NaN,NaN
4.2315,307.7883815,325.3278645,0.0541092,1,NaN,NaN
4.232,307.7923782,325.3306953,0.0541056,1,NaN,NaN
4.2325,307.7963747,325.3335259,0.054102,1,NaN,NaN
4.233,307.8003709,325.3363563,0.0540984,1,NaN,NaN
4.2335,307.8043668,325.3391865,0.0540948,1,NaN,NaN
4.234,307.8083625,325.3420165,0.0540912,1,NaN,NaN
4.2345,307.8123578,325.3448463,0.0540876,1,NaN,NaN
4.235,307.8163529,325.347676,0.054084,1,NaN,NaN
4.2355,307.8203478,325.3505055,0.0540804,1,NaN,NaN
4.236,307.8243423,325.3533347,0.0540768,1,NaN,NaN
4.2365,307.8283366,325.3561638,0.0540732,1,NaN,NaN
4.237,307.8323306,325.3589928,0.0540696,1,NaN,NaN
4.2375,307.8363243,325.3618215,0.054066,1,NaN,NaN
4.238,307.8403178,325.36465,0.0540624,1,NaN,NaN
4.2385,307.844311,325.3674784,0.0540588,1,NaN,NaN
4.239,307.8483039,325.3703066,0.0540552,1,NaN,NaN
4.2395,307.8522965,325.3731345,0.0540516,1,NaN,NaN
4.24,307.8562889,325.3759623,0.054048,1,NaN,NaN
4.2405,307.860281,325.37879,0.0540445,1,NaN,NaN
4.241,307.8642728,325.3816174,0.0540409,1,NaN,NaN
4.2415,307.8682644,325.3844446,0.0540373,1,NaN,NaN
4.242,307.8722556,325.3872717,0.0540337,1,NaN,NaN
4.2425,307.8762466,325.3900986,0.0540301,1,NaN,NaN
4.243,307.8802374,325.3929253,0.0540265,1,NaN,NaN
4.2435,307.8842278,325.3957518,0.0540229,1,NaN,NaN
4.244,307.888218,325.3985781,0.0540193,1,NaN,NaN
4.2445,307.8922079,325.4014042,0.0540157,1,NaN,NaN
4.245,307.8961975,325.4042302,0.0540121,1,NaN,NaN
4.2455,307.9001869,325.407056,0.0540085,1,NaN,NaN
4.246,307.904176,325.4098815,0.054005,1,NaN,NaN
4.2465,307.9081648,325.4127069,0.0540014,1,NaN,NaN
4.247,307.9121533,325.4155322,0.0539978,1,NaN,NaN
4.2475,307.9161416,325.4183572,0.0539942,1,NaN,NaN
4.248,307.9201296,325.421182,0.0539906,1,NaN,NaN
4.2485,307.9241173,325.4240067,0.053987,1,NaN,NaN
4.249,307.9281048,325.4268312,0.0539834,1,NaN,NaN
4.2495,307.9320919,325.4296554,0.0539798,1,NaN,NaN
4.25,307.9360788,325.4324795,0.0539762,1,NaN,NaN
4.2505,307.9400655,325.4353035,0.0539727,1,NaN,NaN
4.251,307.9440518,325.4381272,0.0539691,1,NaN,NaN
4.2515,307.9480379,325.4409507,0.0539655,1,NaN,NaN
4.252,307.9520237,325.4437741,0.0539619,1,NaN,NaN
4.2525,307.9560092,325.4465973,0.0539583,1,NaN,NaN
4.253,307.9599945,325.4494203,0.0539547,1,NaN,NaN
4.2535,307.9639795,325.4522431,0.0539511,1,NaN,NaN
4.254,307.9679642,325.4550657,0.0539476,1,NaN,NaN
4.2545,307.9719486,325.4578882,0.053944,1,NaN,NaN
4.255,307.9759328,325.4607104,0.0539404,1,NaN,NaN
4.2555,307.9799167,325.4635325,0.0539368,1,NaN,NaN
4.256,307.9839003,325.4663544,0.0539332,1,NaN,NaN
4.2565,307.9878837,325.4691761,0.0539296,1,NaN,NaN
4.257,307.9918667,325.4719976,0.0539261,1,NaN,NaN
4.2575,307.9958495,325.4748189,0.0539225,1,NaN,NaN
4.258,307.9998321,325.4776401,0.0539189,1,NaN,NaN
4.2585,308.0038143,325.480461,0.0539153,1,NaN,NaN
4.259,308.0077963,325.4832818,0.0539117,1,NaN,NaN
4.2595,308.011778,325.4861024,0.0539081,1,NaN,NaN
4.26,308.0157594,325.4889228,0.0539046,1,NaN,NaN
4.2605,308.0197406,325.491743,0.053901,1,NaN,NaN
4.261,308.0237215,325.4945631,0.0538974,1,NaN,NaN
4.2615,308.0277021,325.4973829,0.0538938,1,NaN,NaN
4.262,308.0316824,325.5002026,0.0538902,1,NaN,NaN
4.2625,308.0356626,325.5030221,0.0538867,1,NaN,NaN
4.263,308.0396429,325.5058414,0.0538831,1,NaN,NaN
4.2635,308.043623,325.5086605,0.0538795,1,NaN,NaN
4.264,308.0476029,325.5114794,0.0538759,1,NaN,NaN
4.2645,308.0515824,325.5142982,0.0538723,1,NaN,NaN
4.265,308.0555617,325.5171167,0.0538687,1,NaN,NaN
4.2655,308.0595408,325.5199351,0.0538652,1,NaN,NaN
4.266,308.0635195,325.5227533,0.0538616,1,NaN,NaN
4.2665,308.067498,325.5255713,0.053858,1,NaN,NaN
4.267,308.0714762,325.5283892,0.0538544,1,NaN,NaN
4.2675,308.0754542,325.5312068,0.0538508,1,NaN,NaN
4.268,308.0794319,325.5340243,0.0538473,1,NaN,NaN
4.2685,308.0834093,325.5368415,0.0538437,1,NaN,NaN
4.269,308.0873864,325.5396586,0.0538401,1,NaN,NaN
4.2695,308.0913633,325.5424755,0.0538365,1,NaN,NaN
4.27,308.0953399,325.5452922,0.053833,1,NaN,NaN
4.2705,308.0993163,325.5481088,0.0538294,1,NaN,NaN
4.271,308.1032923,325.5509251,0.0538258,1,NaN,NaN
4.2715,308.1072681,325.5537413,0.0538222,1,NaN,NaN
4.272,308.1112437,325.5565573,0.0538186,1,NaN,NaN
4.2725,308.1152189,325.5593731,0.0538151,1,NaN,NaN
4.273,308.1191939,325.5621887,0.0538115,1,NaN,NaN
4.2735,308.1231687,325.5650041,0.0538079,1,NaN,NaN
4.274,308.1271431,325.5678194,0.0538043,1,NaN,NaN
4.2745,308.1311173,325.5706344,0.0538008,1,NaN,NaN
4.275,308.1350912,325.5734493,0.0537972,1,NaN,NaN
4.2755,308.1390649,325.576264,0.0537936,1,NaN,NaN
4.276,308.1430383,325.5790785,0.05379,1,NaN,NaN
4.2765,308.1470114,325.5818928,0.0537865,1,NaN,NaN
4.277,308.1509843,325.584707,0.0537829,1,NaN,NaN
4.2775,308.1549568,325.5875209,0.0537793,1,NaN,NaN
4.278,308.1589291,325.5903347,0.0537757,1,NaN,NaN
4.2785,308.1629012,325.5931483,0.0537722,1,NaN,NaN
4.279,308.166873,325.5959617,0.0537686,1,NaN,NaN
4.2795,308.1708445,325.5987749,0.053765,1,NaN,NaN
4.28,308.1748157,325.6015879,0.0537614,1,NaN,NaN
4.2805,308.1787867,325.6044008,0.0537579,1,NaN,NaN
4.281,308.1827574,325.6072134,0.0537543,1,NaN,NaN
4.2815,308.1867278,325.6100259,0.0537507,1,NaN,NaN
4.282,308.190698,325.6128382,0.0537472,1,NaN,NaN
4.2825,308.1946679,325.6156503,0.0537436,1,NaN,NaN
4.283,308.1986375,325.6184622,0.05374,1,NaN,NaN
4.2835,308.2026069,325.621274,0.0537364,1,NaN,NaN
4.284,308.2065759,325.6240856,0.0537329,1,NaN,NaN
4.2845,308.2105448,325.6268969,0.0537293,1,NaN,NaN
4.285,308.2145133,325.6297081,0.0537257,1,NaN,NaN
4.2855,308.2184816,325.6325191,0.0537222,1,NaN,NaN
4.286,308.2224496,325.63533,0.0537186,1,NaN,NaN
4.2865,308.2264174,325.6381406,0.053715,1,NaN,NaN
4.287,308.2303848,325.6409511,0.0537114,1,NaN,NaN
4.2875,308.234352,325.6437613,0.0537079,1,NaN,NaN
4.288,308.238319,325.6465714,0.0537043,1,NaN,NaN
4.2885,308.2422856,325.6493813,0.0537007,1,NaN,NaN
4.289,308.2462521,325.6521911,0.0536972,1,NaN,NaN
4.2895,308.2502182,325.6550006,0.0536936,1,NaN,NaN
4.29,308.2541841,325.6578099,0.05369,1,NaN,NaN
4.2905,308.2581496,325.6606191,0.0536865,1,NaN,NaN
4.291,308.262115,325.6634281,0.0536829,1,NaN,NaN
4.2915,308.26608,325.6662369,0.0536793,1,NaN,NaN
4.292,308.2700448,325.6690455,0.0536758,1,NaN,NaN
4.2925,308.2740093,325.671854,0.0536722,1,NaN,NaN
4.293,308.2779736,325.6746622,0.0536686,1,NaN,NaN
4.2935,308.2819376,325.6774703,0.0536651,1,NaN,NaN
4.294,308.2859013,325.6802782,0.0536615,1,NaN,NaN
4.2945,308.2898648,325.6830859,0.0536579,1,NaN,NaN
4.295,308.2938279,325.6858934,0.0536544,1,NaN,NaN
4.2955,308.2977908,325.6887007,0.0536508,1,NaN,NaN
4.296,308.3017535,325.6915079,0.0536472,1,NaN,NaN
4.2965,308.3057159,325.6943148,0.0536437,1,NaN,NaN
4.297,308.309678,325.6971216,0.0536401,1,NaN,NaN
4.2975,308.3136398,325.6999282,0.0536366,1,NaN,NaN
4.298,308.3176014,325.7027346,0.053633,1,NaN,NaN
4.2985,308.3215627,325.7055409,0.0536294,1,NaN,NaN
4.299,308.3255237,325.7083469,0.0536259,1,NaN,NaN
4.2995,308.3294845,325.7111528,0.0536223,1,NaN,NaN
4.3,308.333445,325.7139585,0.0536187,1,NaN,NaN
4.3005,308.3374052,325.716764,0.0536152,1,NaN,NaN
4.301,308.3413651,325.7195693,0.0536116,1,NaN,NaN
4.3015,308.3453248,325.7223744,0.0536081,1,NaN,NaN
4.302,308.3492842,325.7251794,0.0536045,1,NaN,NaN
4.3025,308.3532434,325.7279841,0.0536009,1,NaN,NaN
4.303,308.3572023,325.7307887,0.0535974,1,NaN,NaN
4.3035,308.3611609,325.7335931,0.0535938,1,NaN,NaN
4.304,308.3651192,325.7363973,0.0535902,1,NaN,NaN
4.3045,308.3690773,325.7392013,0.0535867,1,NaN,NaN
4.305,308.3730351,325.7420052,0.0535831,1,NaN,NaN
4.3055,308.3769926,325.7448089,0.0535796,1,NaN,NaN
4.306,308.3809499,325.7476123,0.053576,1,NaN,NaN
4.3065,308.3849069,325.7504156,0.0535724,1,NaN,NaN
4.307,308.3888637,325.7532187,0.0535689,1,NaN,NaN
4.3075,308.3928201,325.7560217,0.0535653,1,NaN,NaN
4.308,308.3967763,325.7588244,0.0535618,1,NaN,NaN
4.3085,308.4007322,325.761627,0.0535582,1,NaN,NaN
4.309,308.4046879,325.7644294,0.0535547,1,NaN,NaN
4.3095,308.4086433,325.7672316,0.0535511,1,NaN,NaN
4.31,308.4125984,325.7700336,0.0535475,1,NaN,NaN
4.3105,308.4165533,325.7728354,0.053544,1,NaN,NaN
4.311,308.4205078,325.7756371,0.0535404,1,NaN,NaN
4.3115,308.4244622,325.7784385,0.0535369,1,NaN,NaN
4.312,308.4284162,325.7812398,0.0535333,1,NaN,NaN
4.3125,308.43237,325.7840409,0.0535298,1,NaN,NaN
4.313,308.4363235,325.7868418,0.0535262,1,NaN,NaN
4.3135,308.4402767,325.7896425,0.0535226,1,NaN,NaN
4.314,308.4442297,325.7924431,0.0535191,1,NaN,NaN
4.3145,308.4481824,325.7952435,0.0535155,1,NaN,NaN
4.315,308.4521348,325.7980436,0.053512,1,NaN,NaN
4.3155,308.456087,325.8008436,0.0535084,1,NaN,NaN
4.316,308.4600389,325.8036435,0.0535049,1,NaN,NaN
4.3165,308.4639905,325.8064431,0.0535013,1,NaN,NaN
4.317,308.4679419,325.8092425,0.0534978,1,NaN,NaN
4.3175,308.471893,325.8120418,0.0534942,1,NaN,NaN
4.318,308.4758438,325.8148409,0.0534907,1,NaN,NaN
4.3185,308.4797944,325.8176398,0.0534871,1,NaN,NaN
4.319,308.4837447,325.8204385,0.0534836,1,NaN,NaN
4.3195,308.4876947,325.823237,0.05348,1,NaN,NaN
4.32,308.4916444,325.8260354,0.0534764,1,NaN,NaN
4.3205,308.4955939,325.8288336,0.0534729,1,NaN,NaN
4.321,308.4995431,325.8316315,0.0534693,1,NaN,NaN
4.3215,308.5034921,325.8344293,0.0534658,1,NaN,NaN
4.322,308.5074407,325.837227,0.0534622,1,NaN,NaN
4.3225,308.5113891,325.8400244,0.0534587,1,NaN,NaN
4.323,308.5153373,325.8428216,0.0534551,1,NaN,NaN
4.3235,308.5192851,325.8456187,0.0534516,1,NaN,NaN
4.324,308.5232327,325.8484156,0.053448,1,NaN,NaN
4.3245,308.5271801,325.8512123,0.0534445,1,NaN,NaN
4.325,308.5311271,325.8540088,0.0534409,1,NaN,NaN
4.3255,308.5350739,325.8568052,0.0534374,1,NaN,NaN
4.326,308.5390205,325.8596013,0.0534338,1,NaN,NaN
4.3265,308.5429667,325.8623973,0.0534303,1,NaN,NaN
4.327,308.5469127,325.8651931,0.0534267,1,NaN,NaN
4.3275,308.5508584,325.8679887,0.0534232,1,NaN,NaN
4.328,308.5548039,325.8707841,0.0534197,1,NaN,NaN
4.3285,308.5587491,325.8735794,0.0534161,1,NaN,NaN
4.329,308.562694,325.8763744,0.0534126,1,NaN,NaN
4.3295,308.5666386,325.8791693,0.053409,1,NaN,NaN
4.33,308.570583,325.881964,0.0534055,1,NaN,NaN
4.3305,308.5745271,325.8847585,0.0534019,1,NaN,NaN
4.331,308.5784709,325.8875528,0.0533984,1,NaN,NaN
4.3315,308.5824145,325.890347,0.0533948,1,NaN,NaN
4.332,308.5863578,325.8931409,0.0533913,1,NaN,NaN
4.3325,308.5903008,325.8959347,0.0533877,1,NaN,NaN
4.333,308.5942436,325.8987283,0.0533842,1,NaN,NaN
4.3335,308.5981861,325.9015217,0.0533806,1,NaN,NaN
4.334,308.6021283,325.904315,0.0533771,1,NaN,NaN
4.3345,308.6060703,325.907108,0.0533736,1,NaN,NaN
4.335,308.610012,325.9099009,0.05337,1,NaN,NaN
4.3355,308.6139534,325.9126936,0.0533665,1,NaN,NaN
4.336,308.6178946,325.9154861,0.0533629,1,NaN,NaN
4.3365,308.6218354,325.9182784,0.0533594,1,NaN,NaN
4.337,308.6257761,325.9210705,0.0533558,1,NaN,NaN
4.3375,308.6297164,325.9238625,0.0533523,1,NaN,NaN
4.338,308.6336565,325.9266542,0.0533488,1,NaN,NaN
4.3385,308.6375963,325.9294458,0.0533452,1,NaN,NaN
4.339,308.6415358,325.9322372,0.0533417,1,NaN,NaN
4.3395,308.6454751,325.9350284,0.0533381,1,NaN,NaN
4.34,308.6494141,325.9378195,0.0533346,1,NaN,NaN
4.3405,308.6533528,325.9406103,0.053331,1,NaN,NaN
4.341,308.6572913,325.943401,0.0533275,1,NaN,NaN
4.3415,308.6612295,325.9461915,0.053324,1,NaN,NaN
4.342,308.6651674,325.9489818,0.0533204,1,NaN,NaN
4.3425,308.6691051,325.9517719,0.0533169,1,NaN,NaN
4.343,308.6730425,325.9545619,0.0533133,1,NaN,NaN
4.3435,308.6769796,325.9573517,0.0533098,1,NaN,NaN
4.344,308.6809165,325.9601412,0.0533063,1,NaN,NaN
4.3445,308.6848531,325.9629306,0.0533027,1,NaN,NaN
4.345,308.6887894,325.9657199,0.0532992,1,NaN,NaN
4.3455,308.6927254,325.9685089,0.0532956,1,NaN,NaN
4.346,308.6966612,325.9712977,0.0532921,1,NaN,NaN
4.3465,308.7005967,325.9740864,0.0532886,1,NaN,NaN
4.347,308.704532,325.9768749,0.053285,1,NaN,NaN
4.3475,308.7084669,325.9796632,0.0532815,1,NaN,NaN
4.348,308.7124017,325.9824513,0.053278,1,NaN,NaN
4.3485,308.7163361,325.9852393,0.0532744,1,NaN,NaN
4.349,308.7202703,325.988027,0.0532709,1,NaN,NaN
4.3495,308.7242042,325.9908146,0.0532673,1,NaN,NaN
4.35,308.7281378,325.993602,0.0532638,1,NaN,NaN
4.3505,308.7320712,325.9963892,0.0532603,1,NaN,NaN
4.351,308.7360043,325.9991762,0.0532567,1,NaN,NaN
4.3515,308.7399371,326.0019631,0.0532532,1,NaN,NaN
4.352,308.7438696,326.0047497,0.0532497,1,NaN,NaN
4.3525,308.7478019,326.0075362,0.0532461,1,NaN,NaN
4.353,308.7517339,326.0103225,0.0532426,1,NaN,NaN
4.3535,308.7556657,326.0131086,0.0532391,1,NaN,NaN
4.354,308.7595972,326.0158946,0.0532355,1,NaN,NaN
4.3545,308.7635284,326.0186803,0.053232,1,NaN,NaN
4.355,308.7674593,326.0214659,0.0532285,1,NaN,NaN
4.3555,308.77139,326.0242513,0.0532249,1,NaN,NaN
4.356,308.7753204,326.0270365,0.0532214,1,NaN,NaN
4.3565,308.7792506,326.0298215,0.0532179,1,NaN,NaN
4.357,308.7831804,326.0326063,0.0532143,1,NaN,NaN
4.3575,308.78711,326.035391,0.0532108,1,NaN,NaN
4.358,308.7910394,326.0381755,0.0532073,1,NaN,NaN
4.3585,308.7949684,326.0409598,0.0532037,1,NaN,NaN
4.359,308.7988972,326.0437439,0.0532002,1,NaN,NaN
4.3595,308.8028258,326.0465278,0.0531967,1,NaN,NaN
4.36,308.806754,326.0493116,0.0531931,1,NaN,NaN
4.3605,308.810682,326.0520951,0.0531896,1,NaN,NaN
4.361,308.8146097,326.0548785,0.0531861,1,NaN,NaN
4.3615,308.8185372,326.0576617,0.0531826,1,NaN,NaN
4.362,308.8224644,326.0604448,0.053179,1,NaN,NaN
4.3625,308.8263913,326.0632276,0.0531755,1,NaN,NaN
4.363,308.8303179,326.0660103,0.053172,1,NaN,NaN
4.3635,308.8342443,326.0687927,0.0531684,1,NaN,NaN
4.364,308.8381704,326.071575,0.0531649,1,NaN,NaN
4.3645,308.8420963,326.0743571,0.0531614,1,NaN,NaN
4.365,308.8460219,326.0771391,0.0531579,1,NaN,NaN
4.3655,308.8499472,326.0799208,0.0531543,1,NaN,NaN
4.366,308.8538722,326.0827024,0.0531508,1,NaN,NaN
4.3665,308.857797,326.0854838,0.0531473,1,NaN,NaN
4.367,308.8617215,326.088265,0.0531437,1,NaN,NaN
4.3675,308.8656457,326.091046,0.0531402,1,NaN,NaN
4.368,308.8695697,326.0938268,0.0531367,1,NaN,NaN
4.3685,308.8734934,326.0966075,0.0531332,1,NaN,NaN
4.369,308.8774168,326.099388,0.0531296,1,NaN,NaN
4.3695,308.8813399,326.1021683,0.0531261,1,NaN,NaN
4.37,308.8852628,326.1049484,0.0531226,1,NaN,NaN
4.3705,308.8891854,326.1077283,0.0531191,1,NaN,NaN
4.371,308.8931078,326.1105081,0.0531155,1,NaN,NaN
4.3715,308.8970299,326.1132876,0.053112,1,NaN,NaN
4.372,308.9009517,326.116067,0.0531085,1,NaN,NaN
4.3725,308.9048732,326.1188462,0.053105,1,NaN,NaN
4.373,308.9087945,326.1216252,0.0531014,1,NaN,NaN
4.3735,308.9127155,326.1244041,0.0530979,1,NaN,NaN
4.374,308.9166363,326.1271827,0.0530944,1,NaN,NaN
4.3745,308.9205567,326.1299612,0.0530909,1,NaN,NaN
4.375,308.9244769,326.1327395,0.0530873,1,NaN,NaN
4.3755,308.9283969,326.1355176,0.0530838,1,NaN,NaN
4.376,308.9323165,326.1382956,0.0530803,1,NaN,NaN
4.3765,308.9362359,326.1410733,0.0530768,1,NaN,NaN
4.377,308.9401551,326.1438509,0.0530733,1,NaN,NaN
4.3775,308.9440739,326.1466283,0.0530697,1,NaN,NaN
4.378,308.9479925,326.1494055,0.0530662,1,NaN,NaN
4.3785,308.9519108,326.1521825,0.0530627,1,NaN,NaN
4.379,308.9558289,326.1549593,0.0530592,1,NaN,NaN
4.3795,308.9597467,326.157736,0.0530557,1,NaN,NaN
4.38,308.9636642,326.1605125,0.0530521,1,NaN,NaN
4.3805,308.9675814,326.1632888,0.0530486,1,NaN,NaN
4.381,308.9714984,326.1660649,0.0530451,1,NaN,NaN
4.3815,308.9754151,326.1688408,0.0530416,1,NaN,NaN
4.382,308.9793316,326.1716166,0.0530381,1,NaN,NaN
4.3825,308.9832477,326.1743922,0.0530345,1,NaN,NaN
4.383,308.9871636,326.1771676,0.053031,1,NaN,NaN
4.3835,308.9910793,326.1799428,0.0530275,1,NaN,NaN
4.384,308.9949946,326.1827178,0.053024,1,NaN,NaN
4.3845,308.9989101,326.1854926,0.0530205,1,NaN,NaN
4.385,309.0028255,326.1882673,0.0530169,1,NaN,NaN
4.3855,309.0067407,326.1910418,0.0530134,1,NaN,NaN
4.386,309.0106556,326.1938161,0.0530099,1,NaN,NaN
4.3865,309.0145702,326.1965902,0.0530064,1,NaN,NaN
4.387,309.0184846,326.1993642,0.0530029,1,NaN,NaN
4.3875,309.0223987,326.2021379,0.0529993,1,NaN,NaN
4.388,309.0263125,326.2049115,0.0529958,1,NaN,NaN
4.3885,309.0302261,326.2076849,0.0529923,1,NaN,NaN
4.389,309.0341394,326.2104581,0.0529888,1,NaN,NaN
4.3895,309.0380524,326.2132311,0.0529853,1,NaN,NaN
