time,heatCapacitor2.T_ref,heatCapacitor2.T_sim,heatCapacitor2.T_relerr,pipe2.T_ref,pipe2.T_sim,pipe2.T_relerr,pipe3.T_ref,pipe3.T_sim,pipe3.T_relerr
0.325,309.2506439,311.8942595,0.00826168,302.299584,306.9001533,0.0148081,298.0160223,295.6087396,0.00787268
0.3255,309.2658806,311.9192885,0.00829228,302.3114584,306.9251046,0.0148502,298.0259998,295.6130036,0.00789136
0.326,309.2811005,311.9443171,0.00832293,302.3233199,306.9500563,0.0148923,298.0359719,295.6172624,0.00791005
0.3265,309.2963036,311.9693453,0.00835364,302.3351687,306.9750084,0.0149345,298.0459387,295.6215161,0.00792873
0.327,309.3114898,311.9943731,0.00838439,302.3470047,306.9999608,0.0149767,298.0559002,295.6257646,0.00794741
0.3275,309.3266593,312.0194005,0.0084152,302.3588278,307.0249135,0.015019,298.0658563,295.630008,0.0079661
0.328,309.341812,312.0444275,0.00844606,302.3706383,307.0498666,0.0150613,298.075807,295.6342462,0.00798478
0.3285,309.356948,312.0694542,0.00847697,302.3824359,307.07482,0.0151036,298.0857522,295.6384792,0.00800346
0.329,309.3720672,312.0944805,0.00850793,302.3942208,307.0997738,0.015146,298.0956921,295.6427071,0.00802214
0.3295,309.3871697,312.1195064,0.00853894,302.405993,307.1247279,0.0151884,298.1056265,295.6469298,0.00804082
0.33,309.4022556,312.144532,0.00857,302.4177525,307.1496824,0.0152309,298.1155555,295.6511472,0.0080595
0.3305,309.4173247,312.1695572,0.00860112,302.4294993,307.1746371,0.0152734,298.125479,295.6553595,0.00807817
0.331,309.4323776,312.194582,0.00863228,302.441233,307.1995922,0.015316,298.135396,295.6595666,0.00809685
0.3315,309.4474139,312.2196065,0.0086635,302.4529539,307.2245476,0.0153586,298.1453072,295.6637685,0.00811552
0.332,309.4624336,312.2446306,0.00869476,302.4646621,307.2495033,0.0154012,298.1552128,295.6679652,0.00813419
0.3325,309.4774368,312.2696544,0.00872608,302.4763576,307.2744593,0.0154439,298.1651127,295.6721567,0.00815286
0.333,309.4924234,312.2946779,0.00875744,302.4880404,307.2994156,0.0154866,298.175007,295.676343,0.00817153
0.3335,309.5073935,312.319701,0.00878886,302.4997106,307.3243722,0.0155294,298.1848956,295.680524,0.00819019
0.334,309.5223472,312.3447238,0.00882033,302.5113682,307.3493292,0.0155722,298.1947786,295.6846999,0.00820886
0.3345,309.5372843,312.3697462,0.00885185,302.523013,307.3742864,0.0156151,298.2046558,295.6888705,0.00822752
0.335,309.5522049,312.3947683,0.00888342,302.5346453,307.3992439,0.0156579,298.2145273,295.6930359,0.00824618
0.3355,309.5671091,312.4197901,0.00891504,302.5462649,307.4242017,0.0157009,298.224393,295.697196,0.00826484
0.336,309.5819969,312.4448116,0.0089467,302.557872,307.4491598,0.0157439,298.234253,295.7013509,0.0082835
0.3365,309.5968683,312.4698328,0.00897842,302.5694664,307.4741181,0.0157869,298.2441072,295.7055006,0.00830215
0.337,309.6117233,312.4948536,0.00901019,302.5810483,307.4990768,0.0158299,298.2539556,295.709645,0.00832081
0.3375,309.6265619,312.5198742,0.00904201,302.5926176,307.5240357,0.015873,298.2637982,295.7137841,0.00833946
0.338,309.6413842,312.5448944,0.00907388,302.6041743,307.5489949,0.0159162,298.2736349,295.717918,0.00835811
0.3385,309.6561902,312.5699143,0.0091058,302.6157185,307.5739543,0.0159593,298.2834658,295.7220467,0.00837676
0.339,309.6709798,312.594934,0.00913777,302.6272502,307.598914,0.0160026,298.2932908,295.7261701,0.0083954
0.3395,309.6857531,312.6199533,0.00916979,302.6387693,307.623874,0.0160458,298.30311,295.7302882,0.00841405
0.34,309.7005102,312.6449723,0.00920186,302.650276,307.6488342,0.0160891,298.3129232,295.7344011,0.00843269
0.3405,309.7152511,312.6699911,0.00923398,302.6617701,307.6737947,0.0161325,298.3227306,295.7385087,0.00845133
0.341,309.7299756,312.6950095,0.00926615,302.6732517,307.6987555,0.0161759,298.332532,295.742611,0.00846997
0.3415,309.744684,312.7200277,0.00929837,302.6847209,307.7237165,0.0162193,298.3423274,295.746708,0.0084886
0.342,309.7593762,312.7450456,0.00933064,302.6961776,307.7486777,0.0162628,298.3521169,295.7507998,0.00850724
0.3425,309.7740522,312.7700632,0.00936296,302.7076219,307.7736392,0.0163063,298.3619004,295.7548863,0.00852587
0.343,309.7887121,312.7950806,0.00939533,302.7190537,307.7986009,0.0163498,298.371678,295.7589675,0.0085445
0.3435,309.8033558,312.8200976,0.00942775,302.7304731,307.8235628,0.0163934,298.3814495,295.7630434,0.00856313
0.344,309.8179834,312.8451144,0.00946022,302.7418801,307.848525,0.016437,298.391215,295.767114,0.00858175
0.3445,309.8325949,312.870131,0.00949273,302.7532747,307.8734875,0.0164807,298.4009745,295.7711793,0.00860037
0.345,309.8471903,312.8951472,0.0095253,302.7646569,307.8984501,0.0165244,298.4107279,295.7752393,0.00861899
0.3455,309.8617697,312.9201633,0.00955792,302.7760267,307.923413,0.0165682,298.4204752,295.779294,0.00863761
0.346,309.876333,312.945179,0.00959058,302.7873842,307.9483761,0.016612,298.4302165,295.7833435,0.00865622
0.3465,309.8908803,312.9701945,0.0096233,302.7987293,307.9733394,0.0166558,298.4399517,295.7873876,0.00867483
0.347,309.9054115,312.9952097,0.00965606,302.810062,307.9983029,0.0166997,298.4496808,295.7914264,0.00869344
0.3475,309.9199268,313.0202247,0.00968887,302.8213825,308.0232667,0.0167436,298.4594037,295.7954599,0.00871205
0.348,309.9344262,313.0452395,0.00972174,302.8326906,308.0482306,0.0167875,298.4691206,295.7994881,0.00873065
0.3485,309.9489095,313.070254,0.00975465,302.8439864,308.0731948,0.0168315,298.4788313,295.803511,0.00874925
0.349,309.963377,313.0952682,0.00978761,302.8552699,308.0981592,0.0168756,298.4885358,295.8075285,0.00876785
0.3495,309.9778285,313.1202823,0.00982062,302.8665411,308.1231237,0.0169196,298.4982342,295.8115408,0.00878645
0.35,309.9922641,313.145296,0.00985367,302.8778001,308.1480885,0.0169638,298.5079263,295.8155477,0.00880504
0.3505,310.0066839,313.1703096,0.00988678,302.8890468,308.1730535,0.0170079,298.5176123,295.8195493,0.00882363
0.351,310.0210878,313.1953229,0.00991994,302.9002813,308.1980187,0.0170521,298.5272921,295.8235456,0.00884222
0.3515,310.0354758,313.220336,0.00995314,302.9115035,308.222984,0.0170964,298.5369657,295.8275366,0.0088608
0.352,310.0498481,313.2453489,0.0099864,302.9227135,308.2479496,0.0171406,298.546633,295.8315222,0.00887938
0.3525,310.0642045,313.2703615,0.0100197,302.9339113,308.2729153,0.0171849,298.5562941,295.8355025,0.00889796
0.353,310.0785451,313.2953739,0.010053,302.9450969,308.2978813,0.0172293,298.5659489,295.8394775,0.00891654
0.3535,310.09287,313.3203861,0.0100864,302.9562703,308.3228474,0.0172737,298.5755975,295.8434472,0.00893511
0.354,310.1071792,313.3453981,0.0101199,302.9674316,308.3478137,0.0173181,298.5852398,295.8474115,0.00895368
0.3545,310.1214726,313.3704098,0.0101534,302.9785807,308.3727802,0.0173626,298.5948749,295.8513705,0.00897224
0.355,310.1357502,313.3954214,0.0101869,302.9897177,308.3977468,0.0174071,298.6045035,295.8553242,0.0089908
0.3555,310.1500122,313.4204327,0.0102205,303.0008426,308.4227136,0.0174517,298.6141258,295.8592725,0.00900936
0.356,310.1642585,313.4454438,0.0102542,303.0119553,308.4476807,0.0174963,298.6237416,295.8632155,0.00902791
0.3565,310.1784892,313.4704547,0.0102879,303.0230559,308.4726478,0.0175409,298.633351,295.8671531,0.00904646
0.357,310.1927042,313.4954655,0.0103216,303.0341445,308.4976152,0.0175856,298.642954,295.8710855,0.009065
0.3575,310.2069036,313.520476,0.0103554,303.045221,308.5225827,0.0176303,298.6525505,295.8750125,0.00908354
0.358,310.2210873,313.5454863,0.0103892,303.0562853,308.5475504,0.017675,298.6621406,295.8789341,0.00910208
0.3585,310.2352555,313.5704964,0.0104231,303.0673377,308.5725182,0.0177198,298.6717242,295.8828504,0.00912062
0.359,310.2494082,313.5955063,0.010457,303.078378,308.5974862,0.0177647,298.6813014,295.8867614,0.00913915
0.3595,310.2635452,313.620516,0.010491,303.0894062,308.6224544,0.0178095,298.690872,295.890667,0.00915767
0.36,310.2776668,313.6455255,0.010525,303.1004225,308.6474227,0.0178544,298.7004362,295.8945673,0.0091762
0.3605,310.2917728,313.6705348,0.0105591,303.1114267,308.6723912,0.0178994,298.7099938,295.8984622,0.00919471
0.361,310.3058633,313.695544,0.0105932,303.1224189,308.6973598,0.0179444,298.719545,295.9023519,0.00921323
0.3615,310.3199383,313.7205529,0.0106274,303.1333992,308.7223286,0.0179894,298.7290896,295.9062361,0.00923174
0.362,310.3339979,313.7455617,0.0106616,303.1443674,308.7472976,0.0180345,298.7386276,295.9101151,0.00925025
0.3625,310.348042,313.7705703,0.0106959,303.1553237,308.7722667,0.0180796,298.7481591,295.9139886,0.00926875
0.363,310.3620707,313.7955787,0.0107302,303.1662681,308.7972359,0.0181247,298.757684,295.9178569,0.00928725
0.3635,310.376084,313.8205869,0.0107646,303.1772005,308.8222053,0.0181699,298.7672023,295.9217198,0.00930575
0.364,310.3900819,313.8455949,0.010799,303.188121,308.8471748,0.0182151,298.7767141,295.9255774,0.00932424
0.3645,310.4040644,313.8706028,0.0108334,303.1990296,308.8721445,0.0182604,298.7862192,295.9294296,0.00934272
0.365,310.4180316,313.8956104,0.0108679,303.2099263,308.8971143,0.0183057,298.7957178,295.9332765,0.00936121
0.3655,310.4319834,313.9206179,0.0109025,303.2208111,308.9220842,0.018351,298.8052097,295.937118,0.00937969
0.366,310.4459199,313.9456253,0.0109371,303.2316841,308.9470543,0.0183964,298.814695,295.9409542,0.00939816
0.3665,310.4598411,313.9706324,0.0109717,303.2425452,308.9720246,0.0184418,298.8241736,295.9447851,0.00941663
0.367,310.473747,313.9956394,0.0110064,303.2533944,308.9969949,0.0184872,298.8336456,295.9486106,0.0094351
0.3675,310.4876376,314.0206462,0.0110412,303.2642318,309.0219654,0.0185327,298.8431109,295.9524308,0.00945356
0.368,310.5015129,314.0456529,0.0110759,303.2750573,309.0469361,0.0185783,298.8525696,295.9562457,0.00947202
0.3685,310.5153731,314.0706593,0.0111108,303.2858711,309.0719068,0.0186238,298.8620215,295.9600552,0.00949047
0.369,310.5292179,314.0956656,0.0111457,303.2966731,309.0968777,0.0186694,298.8714668,295.9638594,0.00950892
0.3695,310.5430476,314.1206718,0.0111806,303.3074632,309.1218487,0.0187151,298.8809054,295.9676583,0.00952736
0.37,310.5568621,314.1456778,0.0112156,303.3182416,309.1468199,0.0187608,298.8903373,295.9714518,0.0095458
0.3705,310.5706615,314.1706836,0.0112506,303.3290083,309.1717912,0.0188065,298.8997625,295.97524,0.00956424
0.371,310.5844457,314.1956892,0.0112857,303.3397632,309.1967626,0.0188522,298.9091809,295.9790229,0.00958267
0.3715,310.5982147,314.2206947,0.0113208,303.3505063,309.2217341,0.018898,298.9185926,295.9828004,0.00960109
0.372,310.6119686,314.2457001,0.0113559,303.3612377,309.2467057,0.0189439,298.9279976,295.9865726,0.00961951
0.3725,310.6257074,314.2707052,0.0113911,303.3719574,309.2716775,0.0189897,298.9373958,295.9903395,0.00963793
0.373,310.6394312,314.2957103,0.0114264,303.3826655,309.2966494,0.0190357,298.9467873,295.9941011,0.00965634
0.3735,310.6531398,314.3207151,0.0114617,303.3933618,309.3216214,0.0190816,298.956172,295.9978573,0.00967475
0.374,310.6668334,314.3457198,0.011497,303.4040464,309.3465936,0.0191276,298.9655499,296.0016082,0.00969315
0.3745,310.680512,314.3707244,0.0115324,303.4147194,309.3715658,0.0191736,298.9749211,296.0053538,0.00971155
0.375,310.6941755,314.3957288,0.0115679,303.4253808,309.3965382,0.0192197,298.9842854,296.0090941,0.00972994
0.3755,310.7078241,314.420733,0.0116034,303.4360305,309.4215107,0.0192658,298.993643,296.0128291,0.00974833
0.376,310.7214576,314.4457371,0.0116389,303.4466686,309.4464833,0.0193119,299.0029937,296.0165588,0.00976671
0.3765,310.7350762,314.470741,0.0116745,303.457295,309.4714561,0.0193581,299.0123377,296.0202831,0.00978509
0.377,310.7486798,314.4957448,0.0117101,303.4679099,309.4964289,0.0194043,299.0216748,296.0240022,0.00980346
0.3775,310.7622685,314.5207485,0.0117458,303.4785132,309.5214019,0.0194506,299.0310051,296.0277159,0.00982183
0.378,310.7758424,314.545752,0.0117815,303.4891048,309.5463749,0.0194969,299.0403278,296.0314243,0.00984019
0.3785,310.7894013,314.5707553,0.0118173,303.4996849,309.5713481,0.0195432,299.0496436,296.0351274,0.00985855
0.379,310.8029454,314.5957585,0.0118531,303.5102534,309.5963214,0.0195896,299.0589524,296.0388253,0.0098769
0.3795,310.8164746,314.6207615,0.0118889,303.5208104,309.6212948,0.019636,299.0682544,296.0425178,0.00989524
0.38,310.829989,314.6457644,0.0119248,303.5313558,309.6462684,0.0196824,299.0775494,296.046205,0.00991358
0.3805,310.8434885,314.6707672,0.0119608,303.5418897,309.671242,0.0197289,299.0868374,296.049887,0.00993191
0.381,310.8569733,314.6957698,0.0119968,303.5524122,309.6962157,0.0197754,299.0961186,296.0535637,0.00995024
0.3815,310.8704432,314.7207722,0.0120328,303.5629231,309.7211896,0.0198219,299.1053927,296.057235,0.00996857
0.382,310.8838983,314.7457745,0.0120689,303.5734225,309.7461636,0.0198685,299.11466,296.0609011,0.00998688
0.3825,310.8973387,314.7707767,0.012105,303.5839105,309.7711376,0.0199152,299.1239202,296.0645619,0.0100052
0.383,310.9107643,314.7957787,0.0121412,303.594387,309.7961118,0.0199618,299.1331735,296.0682175,0.0100235
0.3835,310.9241752,314.8207805,0.0121774,303.6048521,309.8210861,0.0200085,299.1424198,296.0718677,0.0100418
0.384,310.9375714,314.8457823,0.0122137,303.6153057,309.8460605,0.0200553,299.1516591,296.0755127,0.0100601
0.3845,310.9509529,314.8707838,0.01225,303.625748,309.8710351,0.020102,299.1608915,296.0791524,0.0100784
0.385,310.9643196,314.8957853,0.0122864,303.6361788,309.8960097,0.0201489,299.1701168,296.0827869,0.0100967
0.3855,310.9776718,314.9207866,0.0123228,303.6465982,309.9209844,0.0201957,299.1793351,296.0864161,0.010115
0.386,310.9910092,314.9457877,0.0123592,303.6570062,309.9459593,0.0202426,299.1885464,296.09004,0.0101332
0.3865,311.004332,314.9707887,0.0123957,303.6674029,309.9709342,0.0202895,299.1977507,296.0936587,0.0101515
0.387,311.0176403,314.9957896,0.0124323,303.6777882,309.9959093,0.0203365,299.2069479,296.0972721,0.0101698
0.3875,311.0309338,315.0207902,0.0124689,303.6881622,310.0208846,0.0203835,299.2161381,296.1008806,0.010188
0.388,311.0442129,315.0457903,0.0125055,303.6985248,310.0458602,0.0204305,299.2253213,296.1044848,0.0102063
0.3885,311.0574773,315.0707904,0.0125422,303.7088761,310.070836,0.0204776,299.2344974,296.1080835,0.0102245
0.389,311.0707272,315.0957904,0.0125789,303.7192161,310.0958118,0.0205247,299.2436665,296.111677,0.0102427
0.3895,311.0839625,315.1207902,0.0126157,303.7295449,310.1207876,0.0205718,299.2528285,296.1152651,0.010261
0.39,311.0971833,315.14579,0.0126525,303.7398623,310.1457636,0.020619,299.2619834,296.1188479,0.0102792
0.3905,311.1103896,315.1707896,0.0126893,303.7501685,310.1707396,0.0206662,299.2711313,296.1224254,0.0102974
0.391,311.1235814,315.1957892,0.0127262,303.7604634,310.1957157,0.0207135,299.280272,296.1259976,0.0103156
0.3915,311.1367588,315.2207886,0.0127632,303.770747,310.2206919,0.0207608,299.2894057,296.1295645,0.0103338
0.392,311.1499216,315.2457879,0.0128002,303.7810194,310.2456681,0.0208081,299.2985324,296.1331261,0.010352
0.3925,311.16307,315.2707871,0.0128372,303.7912806,310.2706444,0.0208555,299.3076519,296.1366823,0.0103702
0.393,311.176204,315.2957863,0.0128743,303.8015306,310.2956208,0.0209029,299.3167643,296.1402333,0.0103884
0.3935,311.1893236,315.3207853,0.0129114,303.8117694,310.3205972,0.0209503,299.3258696,296.143779,0.0104066
0.394,311.2024288,315.3457842,0.0129486,303.8219971,310.3455737,0.0209978,299.3349678,296.1473194,0.0104248
0.3945,311.2155196,315.370783,0.0129858,303.8322135,310.3705503,0.0210453,299.3440589,296.1508545,0.0104429
0.395,311.228596,315.3957817,0.013023,303.8424188,310.395527,0.0210928,299.3531428,296.1543844,0.0104611
0.3955,311.241658,315.4207803,0.0130604,303.8526129,310.4205037,0.0211404,299.3622197,296.1579089,0.0104792
0.396,311.2547058,315.4457788,0.0130977,303.862796,310.4454804,0.021188,299.3712894,296.1614282,0.0104974
0.3965,311.2677392,315.4707772,0.0131351,303.8729678,310.4704573,0.0212357,299.3803519,296.1649423,0.0105155
0.397,311.2807583,315.4957755,0.0131725,303.8831286,310.4954342,0.0212834,299.3894074,296.168451,0.0105337
0.3975,311.2937631,315.5207737,0.01321,303.8932783,310.5204111,0.0213311,299.3984557,296.1719545,0.0105518
0.398,311.3067536,315.5457718,0.0132475,303.9034169,310.5453882,0.0213789,299.4074968,296.1754528,0.0105699
0.3985,311.3197298,315.5707698,0.0132851,303.9135444,310.5703652,0.0214267,299.4165308,296.1789458,0.0105881
0.399,311.3326919,315.5957677,0.0133227,303.9236609,310.5953424,0.0214745,299.4255576,296.1824335,0.0106062
0.3995,311.3456396,315.6207655,0.0133604,303.9337663,310.6203196,0.0215224,299.4345773,296.185916,0.0106243
0.4,311.3585732,315.6457632,0.0133981,303.9438607,310.6452969,0.0215703,299.4435898,296.1893933,0.0106424
0.4005,311.3714926,315.6707609,0.0134358,303.9539441,310.6702742,0.0216182,299.4525952,296.1928653,0.0106605
0.401,311.3843978,315.6957584,0.0134736,303.9640165,310.6952516,0.0216662,299.4615934,296.1963321,0.0106786
0.4015,311.3972889,315.7207558,0.0135115,303.9740777,310.7202291,0.0217142,299.4705839,296.1997937,0.0106967
0.402,311.410166,315.7457531,0.0135493,303.9841279,310.7452066,0.0217623,299.4795673,296.20325,0.0107147
0.4025,311.4230289,315.7707504,0.0135872,303.9941671,310.7701841,0.0218103,299.4885434,296.2067012,0.0107328
0.403,311.4358777,315.7957475,0.0136252,304.0041953,310.7951618,0.0218585,299.4975123,296.2101471,0.0107509
0.4035,311.4487124,315.8207446,0.0136632,304.0142126,310.8201394,0.0219066,299.5064739,296.2135878,0.0107689
0.404,311.461533,315.8457416,0.0137013,304.0242189,310.8451172,0.0219548,299.5154284,296.2170233,0.010787
0.4045,311.4743396,315.8707384,0.0137394,304.0342143,310.870095,0.022003,299.5243756,296.2204536,0.010805
0.405,311.4871321,315.8957352,0.0137775,304.0441987,310.8950728,0.0220513,299.5333155,296.2238787,0.010823
0.4055,311.4999106,315.9207319,0.0138157,304.0541723,310.9200507,0.0220996,299.5422482,296.2272986,0.0108411
0.406,311.5126751,315.9457285,0.0138539,304.0641349,310.9450287,0.0221479,299.5511737,296.2307133,0.0108591
0.4065,311.5254255,315.970725,0.0138922,304.0740866,310.9700067,0.0221963,299.5600918,296.2341228,0.0108771
0.407,311.538162,315.9957214,0.0139305,304.0840275,310.9949847,0.0222447,299.5690028,296.2375272,0.0108951
0.4075,311.5508845,316.0207178,0.0139689,304.0939575,311.0199629,0.0222931,299.5779064,296.2409264,0.0109131
0.408,311.5635931,316.045714,0.0140073,304.1038766,311.044941,0.0223416,299.5868028,296.2443204,0.0109311
0.4085,311.5762877,316.0707102,0.0140457,304.1137849,311.0699192,0.0223901,299.5956919,296.2477092,0.0109491
0.409,311.5889684,316.0957063,0.0140842,304.1236824,311.0948975,0.0224386,299.6045738,296.2510928,0.0109671
0.4095,311.6016352,316.1207023,0.0141227,304.133569,311.1198758,0.0224872,299.6134483,296.2544713,0.0109851
0.41,311.6142881,316.1456982,0.0141613,304.1434448,311.1448542,0.0225358,299.6223156,296.2578447,0.011003
0.4105,311.6269271,316.170694,0.0141999,304.1533098,311.1698326,0.0225845,299.6311756,296.2612129,0.011021
