time,cosFM.phi,sinFM.phi,cosAM.phi,sinAM.phi,sine.phi
0.3408,249.5476509,249.5476509,214.1309553,214.1309553,214.1309553
0.3409,249.5819138,249.5819138,214.1937871,214.1937871,214.1937871
0.341,249.6161603,249.6161603,214.256619,214.256619,214.256619
0.3411,249.6503905,249.6503905,214.3194508,214.3194508,214.3194508
0.3412,249.6846044,249.6846044,214.3822827,214.3822827,214.3822827
0.3413,249.7188021,249.7188021,214.4451145,214.4451145,214.4451145
0.3414,249.7529836,249.7529836,214.5079464,214.5079464,214.5079464
0.3415,249.787149,249.787149,214.5707782,214.5707782,214.5707782
0.3416,249.8212982,249.8212982,214.6336101,214.6336101,214.6336101
0.3417,249.8554315,249.8554315,214.6964419,214.6964419,214.6964419
0.3418,249.8895487,249.8895487,214.7592738,214.7592738,214.7592738
0.3419,249.92365,249.92365,214.8221057,214.8221057,214.8221057
0.342,249.9577354,249.9577354,214.8849375,214.8849375,214.8849375
0.3421,249.9918049,249.9918049,214.9477694,214.9477694,214.9477694
0.3422,250.0258587,250.0258587,215.0106012,215.0106012,215.0106012
0.3423,250.0598966,250.0598966,215.0734331,215.0734331,215.0734331
0.3424,250.0939189,250.0939189,215.1362649,215.1362649,215.1362649
0.3425,250.1279254,250.1279254,215.1990968,215.1990968,215.1990968
0.3426,250.1619164,250.1619164,215.2619286,215.2619286,215.2619286
0.3427,250.1958917,250.1958917,215.3247605,215.3247605,215.3247605
0.3428,250.2298515,250.2298515,215.3875923,215.3875923,215.3875923
0.3429,250.2637959,250.2637959,215.4504242,215.4504242,215.4504242
0.343,250.2977247,250.2977247,215.513256,215.513256,215.513256
0.3431,250.3316382,250.3316382,215.5760879,215.5760879,215.5760879
0.3432,250.3655364,250.3655364,215.6389197,215.6389197,215.6389197
0.3433,250.3994192,250.3994192,215.7017516,215.7017516,215.7017516
0.3434,250.4332868,250.4332868,215.7645834,215.7645834,215.7645834
0.3435,250.4671392,250.4671392,215.8274153,215.8274153,215.8274153
0.3436,250.5009764,250.5009764,215.8902472,215.8902472,215.8902472
0.3437,250.5347985,250.5347985,215.953079,215.953079,215.953079
0.3438,250.5686055,250.5686055,216.0159109,216.0159109,216.0159109
0.3439,250.6023975,250.6023975,216.0787427,216.0787427,216.0787427
0.344,250.6361745,250.6361745,216.1415746,216.1415746,216.1415746
0.3441,250.6699365,250.6699365,216.2044064,216.2044064,216.2044064
0.3442,250.7036837,250.7036837,216.2672383,216.2672383,216.2672383
0.3443,250.7374161,250.7374161,216.3300701,216.3300701,216.3300701
0.3444,250.7711336,250.7711336,216.392902,216.392902,216.392902
0.3445,250.8048364,250.8048364,216.4557338,216.4557338,216.4557338
0.3446,250.8385245,250.8385245,216.5185657,216.5185657,216.5185657
0.3447,250.872198,250.872198,216.5813975,216.5813975,216.5813975
0.3448,250.9058568,250.9058568,216.6442294,216.6442294,216.6442294
0.3449,250.9395011,250.9395011,216.7070612,216.7070612,216.7070612
0.345,250.9731309,250.9731309,216.7698931,216.7698931,216.7698931
0.3451,251.0067461,251.0067461,216.832725,216.832725,216.832725
0.3452,251.040347,251.040347,216.8955568,216.8955568,216.8955568
0.3453,251.0739335,251.0739335,216.9583887,216.9583887,216.9583887
0.3454,251.1075057,251.1075057,217.0212205,217.0212205,217.0212205
0.3455,251.1410635,251.1410635,217.0840524,217.0840524,217.0840524
0.3456,251.1746072,251.1746072,217.1468842,217.1468842,217.1468842
0.3457,251.2081366,251.2081366,217.2097161,217.2097161,217.2097161
0.3458,251.2416519,251.2416519,217.2725479,217.2725479,217.2725479
0.3459,251.2751531,251.2751531,217.3353798,217.3353798,217.3353798
0.346,251.3086403,251.3086403,217.3982116,217.3982116,217.3982116
0.3461,251.3421135,251.3421135,217.4610435,217.4610435,217.4610435
0.3462,251.3755727,251.3755727,217.5238753,217.5238753,217.5238753
0.3463,251.4090179,251.4090179,217.5867072,217.5867072,217.5867072
0.3464,251.4424494,251.4424494,217.649539,217.649539,217.649539
0.3465,251.475867,251.475867,217.7123709,217.7123709,217.7123709
0.3466,251.5092708,251.5092708,217.7752027,217.7752027,217.7752027
0.3467,251.5426609,251.5426609,217.8380346,217.8380346,217.8380346
0.3468,251.5760373,251.5760373,217.9008665,217.9008665,217.9008665
0.3469,251.6094001,251.6094001,217.9636983,217.9636983,217.9636983
0.347,251.6427493,251.6427493,218.0265302,218.0265302,218.0265302
0.3471,251.676085,251.676085,218.089362,218.089362,218.089362
0.3472,251.7094072,251.7094072,218.1521939,218.1521939,218.1521939
0.3473,251.7427159,251.7427159,218.2150257,218.2150257,218.2150257
0.3474,251.7760112,251.7760112,218.2778576,218.2778576,218.2778576
0.3475,251.8092932,251.8092932,218.3406894,218.3406894,218.3406894
0.3476,251.8425619,251.8425619,218.4035213,218.4035213,218.4035213
0.3477,251.8758173,251.8758173,218.4663531,218.4663531,218.4663531
0.3478,251.9090595,251.9090595,218.529185,218.529185,218.529185
0.3479,251.9422885,251.9422885,218.5920168,218.5920168,218.5920168
0.348,251.9755045,251.9755045,218.6548487,218.6548487,218.6548487
0.3481,252.0087073,252.0087073,218.7176805,218.7176805,218.7176805
0.3482,252.0418971,252.0418971,218.7805124,218.7805124,218.7805124
0.3483,252.075074,252.075074,218.8433442,218.8433442,218.8433442
0.3484,252.1082379,252.1082379,218.9061761,218.9061761,218.9061761
0.3485,252.1413889,252.1413889,218.969008,218.969008,218.969008
0.3486,252.1745271,252.1745271,219.0318398,219.0318398,219.0318398
0.3487,252.2076525,252.2076525,219.0946717,219.0946717,219.0946717
0.3488,252.2407652,252.2407652,219.1575035,219.1575035,219.1575035
0.3489,252.2738651,252.2738651,219.2203354,219.2203354,219.2203354
0.349,252.3069524,252.3069524,219.2831672,219.2831672,219.2831672
0.3491,252.3400271,252.3400271,219.3459991,219.3459991,219.3459991
0.3492,252.3730893,252.3730893,219.4088309,219.4088309,219.4088309
0.3493,252.4061389,252.4061389,219.4716628,219.4716628,219.4716628
0.3494,252.4391761,252.4391761,219.5344946,219.5344946,219.5344946
0.3495,252.4722008,252.4722008,219.5973265,219.5973265,219.5973265
0.3496,252.5052132,252.5052132,219.6601583,219.6601583,219.6601583
0.3497,252.5382133,252.5382133,219.7229902,219.7229902,219.7229902
0.3498,252.5712011,252.5712011,219.785822,219.785822,219.785822
0.3499,252.6041766,252.6041766,219.8486539,219.8486539,219.8486539
0.35,252.63714,252.63714,219.9114858,219.9114858,219.9114858
0.3501,252.6700912,252.6700912,219.9743176,219.9743176,219.9743176
0.3502,252.7030304,252.7030304,220.0371495,220.0371495,220.0371495
0.3503,252.7359575,252.7359575,220.0999813,220.0999813,220.0999813
0.3504,252.7688726,252.7688726,220.1628132,220.1628132,220.1628132
0.3505,252.8017758,252.8017758,220.225645,220.225645,220.225645
0.3506,252.834667,252.834667,220.2884769,220.2884769,220.2884769
0.3507,252.8675465,252.8675465,220.3513087,220.3513087,220.3513087
0.3508,252.9004141,252.9004141,220.4141406,220.4141406,220.4141406
0.3509,252.9332699,252.9332699,220.4769724,220.4769724,220.4769724
0.351,252.9661141,252.9661141,220.5398043,220.5398043,220.5398043
0.3511,252.9989465,252.9989465,220.6026361,220.6026361,220.6026361
0.3512,253.0317674,253.0317674,220.665468,220.665468,220.665468
0.3513,253.0645767,253.0645767,220.7282998,220.7282998,220.7282998
0.3514,253.0973744,253.0973744,220.7911317,220.7911317,220.7911317
0.3515,253.1301607,253.1301607,220.8539635,220.8539635,220.8539635
0.3516,253.1629356,253.1629356,220.9167954,220.9167954,220.9167954
0.3517,253.195699,253.195699,220.9796273,220.9796273,220.9796273
0.3518,253.2284512,253.2284512,221.0424591,221.0424591,221.0424591
0.3519,253.261192,253.261192,221.105291,221.105291,221.105291
0.352,253.2939216,253.2939216,221.1681228,221.1681228,221.1681228
0.3521,253.32664,253.32664,221.2309547,221.2309547,221.2309547
0.3522,253.3593473,253.3593473,221.2937865,221.2937865,221.2937865
0.3523,253.3920434,253.3920434,221.3566184,221.3566184,221.3566184
0.3524,253.4247285,253.4247285,221.4194502,221.4194502,221.4194502
0.3525,253.4574026,253.4574026,221.4822821,221.4822821,221.4822821
0.3526,253.4900658,253.4900658,221.5451139,221.5451139,221.5451139
0.3527,253.522718,253.522718,221.6079458,221.6079458,221.6079458
0.3528,253.5553594,253.5553594,221.6707776,221.6707776,221.6707776
0.3529,253.5879899,253.5879899,221.7336095,221.7336095,221.7336095
0.353,253.6206097,253.6206097,221.7964413,221.7964413,221.7964413
0.3531,253.6532188,253.6532188,221.8592732,221.8592732,221.8592732
0.3532,253.6858171,253.6858171,221.922105,221.922105,221.922105
0.3533,253.7184049,253.7184049,221.9849369,221.9849369,221.9849369
0.3534,253.7509821,253.7509821,222.0477688,222.0477688,222.0477688
0.3535,253.7835487,253.7835487,222.1106006,222.1106006,222.1106006
0.3536,253.8161048,253.8161048,222.1734325,222.1734325,222.1734325
0.3537,253.8486506,253.8486506,222.2362643,222.2362643,222.2362643
0.3538,253.8811859,253.8811859,222.2990962,222.2990962,222.2990962
0.3539,253.9137109,253.9137109,222.361928,222.361928,222.361928
0.354,253.9462255,253.9462255,222.4247599,222.4247599,222.4247599
0.3541,253.97873,253.97873,222.4875917,222.4875917,222.4875917
0.3542,254.0112242,254.0112242,222.5504236,222.5504236,222.5504236
0.3543,254.0437083,254.0437083,222.6132554,222.6132554,222.6132554
0.3544,254.0761822,254.0761822,222.6760873,222.6760873,222.6760873
0.3545,254.1086461,254.1086461,222.7389191,222.7389191,222.7389191
0.3546,254.1411,254.1411,222.801751,222.801751,222.801751
0.3547,254.1735439,254.1735439,222.8645828,222.8645828,222.8645828
0.3548,254.2059779,254.2059779,222.9274147,222.9274147,222.9274147
0.3549,254.2384021,254.2384021,222.9902466,222.9902466,222.9902466
0.355,254.2708164,254.2708164,223.0530784,223.0530784,223.0530784
0.3551,254.3032209,254.3032209,223.1159103,223.1159103,223.1159103
0.3552,254.3356157,254.3356157,223.1787421,223.1787421,223.1787421
0.3553,254.3680008,254.3680008,223.241574,223.241574,223.241574
0.3554,254.4003763,254.4003763,223.3044058,223.3044058,223.3044058
0.3555,254.4327422,254.4327422,223.3672377,223.3672377,223.3672377
0.3556,254.4650986,254.4650986,223.4300695,223.4300695,223.4300695
0.3557,254.4974455,254.4974455,223.4929014,223.4929014,223.4929014
0.3558,254.5297829,254.5297829,223.5557332,223.5557332,223.5557332
0.3559,254.5621109,254.5621109,223.6185651,223.6185651,223.6185651
0.356,254.5944296,254.5944296,223.6813969,223.6813969,223.6813969
0.3561,254.626739,254.626739,223.7442288,223.7442288,223.7442288
0.3562,254.6590391,254.6590391,223.8070606,223.8070606,223.8070606
0.3563,254.6913301,254.6913301,223.8698925,223.8698925,223.8698925
0.3564,254.7236118,254.7236118,223.9327243,223.9327243,223.9327243
0.3565,254.7558845,254.7558845,223.9955562,223.9955562,223.9955562
0.3566,254.7881481,254.7881481,224.0583881,224.0583881,224.0583881
0.3567,254.8204026,254.8204026,224.1212199,224.1212199,224.1212199
0.3568,254.8526482,254.8526482,224.1840518,224.1840518,224.1840518
0.3569,254.8848849,254.8848849,224.2468836,224.2468836,224.2468836
0.357,254.9171127,254.9171127,224.3097155,224.3097155,224.3097155
0.3571,254.9493317,254.9493317,224.3725473,224.3725473,224.3725473
0.3572,254.9815419,254.9815419,224.4353792,224.4353792,224.4353792
0.3573,255.0137434,255.0137434,224.498211,224.498211,224.498211
0.3574,255.0459362,255.0459362,224.5610429,224.5610429,224.5610429
0.3575,255.0781204,255.0781204,224.6238747,224.6238747,224.6238747
0.3576,255.1102959,255.1102959,224.6867066,224.6867066,224.6867066
0.3577,255.142463,255.142463,224.7495384,224.7495384,224.7495384
0.3578,255.1746215,255.1746215,224.8123703,224.8123703,224.8123703
0.3579,255.2067716,255.2067716,224.8752021,224.8752021,224.8752021
0.358,255.2389133,255.2389133,224.938034,224.938034,224.938034
0.3581,255.2710466,255.2710466,225.0008659,225.0008659,225.0008659
0.3582,255.3031717,255.3031717,225.0636977,225.0636977,225.0636977
0.3583,255.3352885,255.3352885,225.1265296,225.1265296,225.1265296
0.3584,255.3673971,255.3673971,225.1893614,225.1893614,225.1893614
0.3585,255.3994975,255.3994975,225.2521933,225.2521933,225.2521933
0.3586,255.4315898,255.4315898,225.3150251,225.3150251,225.3150251
0.3587,255.4636741,255.4636741,225.377857,225.377857,225.377857
0.3588,255.4957503,255.4957503,225.4406888,225.4406888,225.4406888
0.3589,255.5278186,255.5278186,225.5035207,225.5035207,225.5035207
0.359,255.559879,255.559879,225.5663525,225.5663525,225.5663525
0.3591,255.5919315,255.5919315,225.6291844,225.6291844,225.6291844
0.3592,255.6239761,255.6239761,225.6920162,225.6920162,225.6920162
0.3593,255.656013,255.656013,225.7548481,225.7548481,225.7548481
0.3594,255.6880422,255.6880422,225.8176799,225.8176799,225.8176799
0.3595,255.7200636,255.7200636,225.8805118,225.8805118,225.8805118
0.3596,255.7520775,255.7520775,225.9433436,225.9433436,225.9433436
0.3597,255.7840838,255.7840838,226.0061755,226.0061755,226.0061755
0.3598,255.8160825,255.8160825,226.0690074,226.0690074,226.0690074
0.3599,255.8480737,255.8480737,226.1318392,226.1318392,226.1318392
0.36,255.8800575,255.8800575,226.1946711,226.1946711,226.1946711
0.3601,255.9120339,255.9120339,226.2575029,226.2575029,226.2575029
0.3602,255.944003,255.944003,226.3203348,226.3203348,226.3203348
0.3603,255.9759648,255.9759648,226.3831666,226.3831666,226.3831666
0.3604,256.0079193,256.0079193,226.4459985,226.4459985,226.4459985
0.3605,256.0398666,256.0398666,226.5088303,226.5088303,226.5088303
0.3606,256.0718068,256.0718068,226.5716622,226.5716622,226.5716622
0.3607,256.1037398,256.1037398,226.634494,226.634494,226.634494
0.3608,256.1356658,256.1356658,226.6973259,226.6973259,226.6973259
0.3609,256.1675848,256.1675848,226.7601577,226.7601577,226.7601577
0.361,256.1994968,256.1994968,226.8229896,226.8229896,226.8229896
0.3611,256.231402,256.231402,226.8858214,226.8858214,226.8858214
0.3612,256.2633002,256.2633002,226.9486533,226.9486533,226.9486533
0.3613,256.2951917,256.2951917,227.0114851,227.0114851,227.0114851
0.3614,256.3270763,256.3270763,227.074317,227.074317,227.074317
0.3615,256.3589543,256.3589543,227.1371489,227.1371489,227.1371489
0.3616,256.3908256,256.3908256,227.1999807,227.1999807,227.1999807
0.3617,256.4226902,256.4226902,227.2628126,227.2628126,227.2628126
0.3618,256.4545483,256.4545483,227.3256444,227.3256444,227.3256444
0.3619,256.4863998,256.4863998,227.3884763,227.3884763,227.3884763
0.362,256.5182449,256.5182449,227.4513081,227.4513081,227.4513081
0.3621,256.5500835,256.5500835,227.51414,227.51414,227.51414
0.3622,256.5819158,256.5819158,227.5769718,227.5769718,227.5769718
0.3623,256.6137417,256.6137417,227.6398037,227.6398037,227.6398037
0.3624,256.6455613,256.6455613,227.7026355,227.7026355,227.7026355
0.3625,256.6773747,256.6773747,227.7654674,227.7654674,227.7654674
0.3626,256.7091819,256.7091819,227.8282992,227.8282992,227.8282992
0.3627,256.740983,256.740983,227.8911311,227.8911311,227.8911311
0.3628,256.7727779,256.7727779,227.9539629,227.9539629,227.9539629
0.3629,256.8045668,256.8045668,228.0167948,228.0167948,228.0167948
0.363,256.8363498,256.8363498,228.0796267,228.0796267,228.0796267
0.3631,256.8681267,256.8681267,228.1424585,228.1424585,228.1424585
0.3632,256.8998978,256.8998978,228.2052904,228.2052904,228.2052904
0.3633,256.931663,256.931663,228.2681222,228.2681222,228.2681222
0.3634,256.9634224,256.9634224,228.3309541,228.3309541,228.3309541
0.3635,256.995176,256.995176,228.3937859,228.3937859,228.3937859
0.3636,257.026924,257.026924,228.4566178,228.4566178,228.4566178
0.3637,257.0586662,257.0586662,228.5194496,228.5194496,228.5194496
0.3638,257.0904029,257.0904029,228.5822815,228.5822815,228.5822815
0.3639,257.122134,257.122134,228.6451133,228.6451133,228.6451133
0.364,257.1538596,257.1538596,228.7079452,228.7079452,228.7079452
0.3641,257.1855797,257.1855797,228.770777,228.770777,228.770777
0.3642,257.2172944,257.2172944,228.8336089,228.8336089,228.8336089
0.3643,257.2490037,257.2490037,228.8964407,228.8964407,228.8964407
0.3644,257.2807077,257.2807077,228.9592726,228.9592726,228.9592726
0.3645,257.3124064,257.3124064,229.0221044,229.0221044,229.0221044
0.3646,257.3440999,257.3440999,229.0849363,229.0849363,229.0849363
0.3647,257.3757882,257.3757882,229.1477682,229.1477682,229.1477682
0.3648,257.4074714,257.4074714,229.2106,229.2106,229.2106
0.3649,257.4391496,257.4391496,229.2734319,229.2734319,229.2734319
0.365,257.4708226,257.4708226,229.3362637,229.3362637,229.3362637
0.3651,257.5024907,257.5024907,229.3990956,229.3990956,229.3990956
0.3652,257.5341539,257.5341539,229.4619274,229.4619274,229.4619274
0.3653,257.5658122,257.5658122,229.5247593,229.5247593,229.5247593
0.3654,257.5974656,257.5974656,229.5875911,229.5875911,229.5875911
0.3655,257.6291142,257.6291142,229.650423,229.650423,229.650423
0.3656,257.6607581,257.6607581,229.7132548,229.7132548,229.7132548
0.3657,257.6923973,257.6923973,229.7760867,229.7760867,229.7760867
0.3658,257.7240319,257.7240319,229.8389185,229.8389185,229.8389185
0.3659,257.7556619,257.7556619,229.9017504,229.9017504,229.9017504
0.366,257.7872873,257.7872873,229.9645822,229.9645822,229.9645822
0.3661,257.8189082,257.8189082,230.0274141,230.0274141,230.0274141
0.3662,257.8505247,257.8505247,230.0902459,230.0902459,230.0902459
0.3663,257.8821367,257.8821367,230.1530778,230.1530778,230.1530778
0.3664,257.9137444,257.9137444,230.2159097,230.2159097,230.2159097
0.3665,257.9453479,257.9453479,230.2787415,230.2787415,230.2787415
0.3666,257.976947,257.976947,230.3415734,230.3415734,230.3415734
0.3667,258.0085419,258.0085419,230.4044052,230.4044052,230.4044052
0.3668,258.0401327,258.0401327,230.4672371,230.4672371,230.4672371
0.3669,258.0717194,258.0717194,230.5300689,230.5300689,230.5300689
0.367,258.103302,258.103302,230.5929008,230.5929008,230.5929008
0.3671,258.1348806,258.1348806,230.6557326,230.6557326,230.6557326
0.3672,258.1664552,258.1664552,230.7185645,230.7185645,230.7185645
0.3673,258.1980259,258.1980259,230.7813963,230.7813963,230.7813963
0.3674,258.2295928,258.2295928,230.8442282,230.8442282,230.8442282
0.3675,258.2611558,258.2611558,230.90706,230.90706,230.90706
0.3676,258.2927151,258.2927151,230.9698919,230.9698919,230.9698919
0.3677,258.3242706,258.3242706,231.0327237,231.0327237,231.0327237
0.3678,258.3558225,258.3558225,231.0955556,231.0955556,231.0955556
0.3679,258.3873707,258.3873707,231.1583875,231.1583875,231.1583875
0.368,258.4189154,258.4189154,231.2212193,231.2212193,231.2212193
