time,controlBus.integerSignal_ref,controlBus.integerSignal_sim,controlBus.integerSignal_relerr,controlBus.booleanSignal_ref,controlBus.booleanSignal_sim,controlBus.booleanSignal_relerr,controlBus.subControlBus.myBooleanSignal_ref,controlBus.subControlBus.myBooleanSignal_sim,controlBus.subControlBus.myBooleanSignal_relerr
1.21,3,3,0,1,1,0,1,1,0
1.2104,3,3,0,1,1,0,1,1,0
1.2108,3,3,0,1,1,0,1,1,0
1.2112,3,3,0,1,1,0,1,1,0
1.2116,3,3,0,1,1,0,1,1,0
1.212,3,3,0,1,1,0,1,1,0
1.2124,3,3,0,1,1,0,1,1,0
1.2128,3,3,0,1,1,0,1,1,0
1.2132,3,3,0,1,1,0,1,1,0
1.2136,3,3,0,1,1,0,1,1,0
1.214,3,3,0,1,1,0,1,1,0
1.2144,3,3,0,1,1,0,1,1,0
1.2148,3,3,0,1,1,0,1,1,0
1.2152,3,3,0,1,1,0,1,1,0
1.2156,3,3,0,1,1,0,1,1,0
1.216,3,3,0,1,1,0,1,1,0
1.2164,3,3,0,1,1,0,1,1,0
1.2168,3,3,0,1,1,0,1,1,0
1.2172,3,3,0,1,1,0,1,1,0
1.2176,3,3,0,1,1,0,1,1,0
1.218,3,3,0,1,1,0,1,1,0
1.2184,3,3,0,1,1,0,1,1,0
1.2188,3,3,0,1,1,0,1,1,0
1.2192,3,3,0,1,1,0,1,1,0
1.2196,3,3,0,1,1,0,1,1,0
1.22,3,3,0,1,1,0,1,1,0
1.2204,3,3,0,1,1,0,1,1,0
1.2208,3,3,0,1,1,0,1,1,0
1.2212,3,3,0,1,1,0,1,1,0
1.2216,3,3,0,1,1,0,1,1,0
1.222,3,3,0,1,1,0,1,1,0
1.2224,3,3,0,1,1,0,1,1,0
1.2228,3,3,0,1,1,0,1,1,0
1.2232,3,3,0,1,1,0,1,1,0
1.2236,3,3,0,1,1,0,1,1,0
1.224,3,3,0,1,1,0,1,1,0
1.2244,3,3,0,1,1,0,1,1,0
1.2248,3,3,0,1,1,0,1,1,0
1.2252,3,3,0,1,1,0,1,1,0
1.2256,3,3,0,1,1,0,1,1,0
1.226,3,3,0,1,1,0,1,1,0
1.2264,3,3,0,1,1,0,1,1,0
1.2268,3,3,0,1,1,0,1,1,0
1.2272,3,3,0,1,1,0,1,1,0
1.2276,3,3,0,1,1,0,1,1,0
1.228,3,3,0,1,1,0,1,1,0
1.2284,3,3,0,1,1,0,1,1,0
1.2288,3,3,0,1,1,0,1,1,0
1.2292,3,3,0,1,1,0,1,1,0
1.2296,3,3,0,1,1,0,1,1,0
1.23,3,3,0,1,1,0,1,1,0
1.2304,3,3,0,1,1,0,1,1,0
1.2308,3,3,0,1,1,0,1,1,0
1.2312,3,3,0,1,1,0,1,1,0
1.2316,3,3,0,1,1,0,1,1,0
1.232,3,3,0,1,1,0,1,1,0
1.2324,3,3,0,1,1,0,1,1,0
1.2328,3,3,0,1,1,0,1,1,0
1.2332,3,3,0,1,1,0,1,1,0
1.2336,3,3,0,1,1,0,1,1,0
1.234,3,3,0,1,1,0,1,1,0
1.2344,3,3,0,1,1,0,1,1,0
1.2348,3,3,0,1,1,0,1,1,0
1.2352,3,3,0,1,1,0,1,1,0
1.2356,3,3,0,1,1,0,1,1,0
1.236,3,3,0,1,1,0,1,1,0
1.2364,3,3,0,1,1,0,1,1,0
1.2368,3,3,0,1,1,0,1,1,0
1.2372,3,3,0,1,1,0,1,1,0
1.2376,3,3,0,1,1,0,1,1,0
1.238,3,3,0,1,1,0,1,1,0
1.2384,3,3,0,1,1,0,1,1,0
1.2388,3,3,0,1,1,0,1,1,0
1.2392,3,3,0,1,1,0,1,1,0
1.2396,3,3,0,1,1,0,1,1,0
1.24,3,3,0,1,1,0,1,1,0
1.2404,3,3,0,1,1,0,1,1,0
1.2408,3,3,0,1,1,0,1,1,0
1.2412,3,3,0,1,1,0,1,1,0
1.2416,3,3,0,1,1,0,1,1,0
1.242,3,3,0,1,1,0,1,1,0
1.2424,3,3,0,1,1,0,1,1,0
1.2428,3,3,0,1,1,0,1,1,0
1.2432,3,3,0,1,1,0,1,1,0
1.2436,3,3,0,1,1,0,1,1,0
1.244,3,3,0,1,1,0,1,1,0
1.2444,3,3,0,1,1,0,1,1,0
1.2448,3,3,0,1,1,0,1,1,0
1.2452,3,3,0,1,1,0,1,1,0
1.2456,3,3,0,1,1,0,1,1,0
1.246,3,3,0,1,1,0,1,1,0
1.2464,3,3,0,1,1,0,1,1,0
1.2468,3,3,0,1,1,0,1,1,0
1.2472,3,3,0,1,1,0,1,1,0
1.2476,3,3,0,1,1,0,1,1,0
1.248,3,3,0,1,1,0,1,1,0
1.2484,3,3,0,1,1,0,1,1,0
1.2488,3,3,0,1,1,0,1,1,0
1.2492,3,3,0,1,1,0,1,1,0
1.2496,3,3,0,1,1,0,1,1,0
1.25,3,3,0,1,1,0,1,1,0
1.2504,3,3,0,1,1,0,1,1,0
1.2508,3,3,0,1,1,0,1,1,0
1.2512,3,3,0,1,1,0,1,1,0
1.2516,3,3,0,1,1,0,1,1,0
1.252,3,3,0,1,1,0,1,1,0
1.2524,3,3,0,1,1,0,1,1,0
1.2528,3,3,0,1,1,0,1,1,0
1.2532,3,3,0,1,1,0,1,1,0
1.2536,3,3,0,1,1,0,1,1,0
1.254,3,3,0,1,1,0,1,1,0
1.2544,3,3,0,1,1,0,1,1,0
1.2548,3,3,0,1,1,0,1,1,0
1.2552,3,3,0,1,1,0,1,1,0
1.2556,3,3,0,1,1,0,1,1,0
1.256,3,3,0,1,1,0,1,1,0
1.2564,3,3,0,1,1,0,1,1,0
1.2568,3,3,0,1,1,0,1,1,0
1.2572,3,3,0,1,1,0,1,1,0
1.2576,3,3,0,1,1,0,1,1,0
1.258,3,3,0,1,1,0,1,1,0
1.2584,3,3,0,1,1,0,1,1,0
1.2588,3,3,0,1,1,0,1,1,0
1.2592,3,3,0,1,1,0,1,1,0
1.2596,3,3,0,1,1,0,1,1,0
1.26,3,3,0,1,1,0,1,1,0
1.2604,3,3,0,1,1,0,1,1,0
1.2608,3,3,0,1,1,0,1,1,0
1.2612,3,3,0,1,1,0,1,1,0
1.2616,3,3,0,1,1,0,1,1,0
1.262,3,3,0,1,1,0,1,1,0
1.2624,3,3,0,1,1,0,1,1,0
1.2628,3,3,0,1,1,0,1,1,0
1.2632,3,3,0,1,1,0,1,1,0
1.2636,3,3,0,1,1,0,1,1,0
1.264,3,3,0,1,1,0,1,1,0
1.2644,3,3,0,1,1,0,1,1,0
1.2648,3,3,0,1,1,0,1,1,0
1.2652,3,3,0,1,1,0,1,1,0
1.2656,3,3,0,1,1,0,1,1,0
1.266,3,3,0,1,1,0,1,1,0
1.2664,3,3,0,1,1,0,1,1,0
1.2668,3,3,0,1,1,0,1,1,0
1.2672,3,3,0,1,1,0,1,1,0
1.2676,3,3,0,1,1,0,1,1,0
1.268,3,3,0,1,1,0,1,1,0
1.2684,3,3,0,1,1,0,1,1,0
1.2688,3,3,0,1,1,0,1,1,0
1.2692,3,3,0,1,1,0,1,1,0
1.2696,3,3,0,1,1,0,1,1,0
1.27,3,3,0,1,1,0,1,1,0
1.2704,3,3,0,1,1,0,1,1,0
1.2708,3,3,0,1,1,0,1,1,0
1.2712,3,3,0,1,1,0,1,1,0
1.2716,3,3,0,1,1,0,1,1,0
1.272,3,3,0,1,1,0,1,1,0
1.2724,3,3,0,1,1,0,1,1,0
1.2728,3,3,0,1,1,0,1,1,0
1.2732,3,3,0,1,1,0,1,1,0
1.2736,3,3,0,1,1,0,1,1,0
1.274,3,3,0,1,1,0,1,1,0
1.2744,3,3,0,1,1,0,1,1,0
1.2748,3,3,0,1,1,0,1,1,0
1.2752,3,3,0,1,1,0,1,1,0
1.2756,3,3,0,1,1,0,1,1,0
1.276,3,3,0,1,1,0,1,1,0
1.2764,3,3,0,1,1,0,1,1,0
1.2768,3,3,0,1,1,0,1,1,0
1.2772,3,3,0,1,1,0,1,1,0
1.2776,3,3,0,1,1,0,1,1,0
1.278,3,3,0,1,1,0,1,1,0
1.2784,3,3,0,1,1,0,1,1,0
1.2788,3,3,0,1,1,0,1,1,0
1.2792,3,3,0,1,1,0,1,1,0
1.2796,3,3,0,1,1,0,1,1,0
1.28,3,3,0,1,1,0,1,1,0
1.2804,3,3,0,1,1,0,1,1,0
1.2808,3,3,0,1,1,0,1,1,0
1.2812,3,3,0,1,1,0,1,1,0
1.2816,3,3,0,1,1,0,1,1,0
1.282,3,3,0,1,1,0,1,1,0
1.2824,3,3,0,1,1,0,1,1,0
1.2828,3,3,0,1,1,0,1,1,0
1.2832,3,3,0,1,1,0,1,1,0
1.2836,3,3,0,1,1,0,1,1,0
1.284,3,3,0,1,1,0,1,1,0
1.2844,3,3,0,1,1,0,1,1,0
1.2848,3,3,0,1,1,0,1,1,0
1.2852,3,3,0,1,1,0,1,1,0
1.2856,3,3,0,1,1,0,1,1,0
1.286,3,3,0,1,1,0,1,1,0
1.2864,3,3,0,1,1,0,1,1,0
1.2868,3,3,0,1,1,0,1,1,0
1.2872,3,3,0,1,1,0,1,1,0
1.2876,3,3,0,1,1,0,1,1,0
1.288,3,3,0,1,1,0,1,1,0
1.2884,3,3,0,1,1,0,1,1,0
1.2888,3,3,0,1,1,0,1,1,0
1.2892,3,3,0,1,1,0,1,1,0
1.2896,3,3,0,1,1,0,1,1,0
1.29,3,3,0,1,1,0,1,1,0
1.2904,3,3,0,1,1,0,1,1,0
1.2908,3,3,0,1,1,0,1,1,0
1.2912,3,3,0,1,1,0,1,1,0
1.2916,3,3,0,1,1,0,1,1,0
1.292,3,3,0,1,1,0,1,1,0
1.2924,3,3,0,1,1,0,1,1,0
1.2928,3,3,0,1,1,0,1,1,0
1.2932,3,3,0,1,1,0,1,1,0
1.2936,3,3,0,1,1,0,1,1,0
1.294,3,3,0,1,1,0,1,1,0
1.2944,3,3,0,1,1,0,1,1,0
1.2948,3,3,0,1,1,0,1,1,0
1.2952,3,3,0,1,1,0,1,1,0
1.2956,3,3,0,1,1,0,1,1,0
1.296,3,3,0,1,1,0,1,1,0
1.2964,3,3,0,1,1,0,1,1,0
1.2968,3,3,0,1,1,0,1,1,0
1.2972,3,3,0,1,1,0,1,1,0
1.2976,3,3,0,1,1,0,1,1,0
1.298,3,3,0,1,1,0,1,1,0
1.2984,3,3,0,1,1,0,1,1,0
1.2988,3,3,0,1,1,0,1,1,0
1.2992,3,3,0,1,1,0,1,1,0
1.2996,3,3,0,1,1,0,1,1,0
1.3,3,3,0,1,1,0,1,1,0
1.3004,3,3,0,1,1,0,1,1,0
1.3008,3,3,0,1,1,0,1,1,0
1.3012,3,3,0,1,1,0,1,1,0
1.3016,3,3,0,1,1,0,1,1,0
1.302,3,3,0,1,1,0,1,1,0
1.3024,3,3,0,1,1,0,1,1,0
1.3028,3,3,0,1,1,0,1,1,0
1.3032,3,3,0,1,1,0,1,1,0
1.3036,3,3,0,1,1,0,1,1,0
1.304,3,3,0,1,1,0,1,1,0
1.3044,3,3,0,1,1,0,1,1,0
1.3048,3,3,0,1,1,0,1,1,0
1.3052,3,3,0,1,1,0,1,1,0
1.3056,3,3,0,1,1,0,1,1,0
1.306,3,3,0,1,1,0,1,1,0
1.3064,3,3,0,1,1,0,1,1,0
1.3068,3,3,0,1,1,0,1,1,0
1.3072,3,3,0,1,1,0,1,1,0
1.3076,3,3,0,1,1,0,1,1,0
1.308,3,3,0,1,1,0,1,1,0
1.3084,3,3,0,1,1,0,1,1,0
1.3088,3,3,0,1,1,0,1,1,0
1.3092,3,3,0,1,1,0,1,1,0
1.3096,3,3,0,1,1,0,1,1,0
1.31,3,3,0,1,1,0,1,1,0
1.3104,3,3,0,1,1,0,1,1,0
1.3108,3,3,0,1,1,0,1,1,0
1.3112,3,3,0,1,1,0,1,1,0
1.3116,3,3,0,1,1,0,1,1,0
1.312,3,3,0,1,1,0,1,1,0
1.3124,3,3,0,1,1,0,1,1,0
1.3128,3,3,0,1,1,0,1,1,0
1.3132,3,3,0,1,1,0,1,1,0
1.3136,3,3,0,1,1,0,1,1,0
1.314,3,3,0,1,1,0,1,1,0
1.3144,3,3,0,1,1,0,1,1,0
1.3148,3,3,0,1,1,0,1,1,0
1.3152,3,3,0,1,1,0,1,1,0
1.3156,3,3,0,1,1,0,1,1,0
1.316,3,3,0,1,1,0,1,1,0
1.3164,3,3,0,1,1,0,1,1,0
1.3168,3,3,0,1,1,0,1,1,0
1.3172,3,3,0,1,1,0,1,1,0
1.3176,3,3,0,1,1,0,1,1,0
1.318,3,3,0,1,1,0,1,1,0
1.3184,3,3,0,1,1,0,1,1,0
1.3188,3,3,0,1,1,0,1,1,0
1.3192,3,3,0,1,1,0,1,1,0
1.3196,3,3,0,1,1,0,1,1,0
1.32,3,3,0,1,1,0,1,1,0
1.3204,3,3,0,1,1,0,1,1,0
1.3208,3,3,0,1,1,0,1,1,0
1.3212,3,3,0,1,1,0,1,1,0
1.3216,3,3,0,1,1,0,1,1,0
1.322,3,3,0,1,1,0,1,1,0
1.3224,3,3,0,1,1,0,1,1,0
1.3228,3,3,0,1,1,0,1,1,0
1.3232,3,3,0,1,1,0,1,1,0
1.3236,3,3,0,1,1,0,1,1,0
1.324,3,3,0,1,1,0,1,1,0
1.3244,3,3,0,1,1,0,1,1,0
1.3248,3,3,0,1,1,0,1,1,0
1.3252,3,3,0,1,1,0,1,1,0
1.3256,3,3,0,1,1,0,1,1,0
1.326,3,3,0,1,1,0,1,1,0
1.3264,3,3,0,1,1,0,1,1,0
1.3268,3,3,0,1,1,0,1,1,0
1.3272,3,3,0,1,1,0,1,1,0
1.3276,3,3,0,1,1,0,1,1,0
1.328,3,3,0,1,1,0,1,1,0
1.3284,3,3,0,1,1,0,1,1,0
1.3288,3,3,0,1,1,0,1,1,0
1.3292,3,3,0,1,1,0,1,1,0
1.3296,3,3,0,1,1,0,1,1,0
1.33,3,3,0,1,1,0,1,1,0
1.3304,3,3,0,1,1,0,1,1,0
1.3308,3,3,0,1,1,0,1,1,0
1.3312,3,3,0,1,1,0,1,1,0
1.3316,3,3,0,1,1,0,1,1,0
1.332,3,3,0,1,1,0,1,1,0
1.3324,3,3,0,1,1,0,1,1,0
1.3328,3,3,0,1,1,0,1,1,0
1.3332,3,3,0,1,1,0,1,1,0
1.3336,3,3,0,1,1,0,1,1,0
1.334,3,3,0,1,1,0,1,1,0
1.3344,3,3,0,1,1,0,1,1,0
1.3348,3,3,0,1,1,0,1,1,0
1.3352,3,3,0,1,1,0,1,1,0
1.3356,3,3,0,1,1,0,1,1,0
1.336,3,3,0,1,1,0,1,1,0
1.3364,3,3,0,1,1,0,1,1,0
1.3368,3,3,0,1,1,0,1,1,0
1.3372,3,3,0,1,1,0,1,1,0
1.3376,3,3,0,1,1,0,1,1,0
1.338,3,3,0,1,1,0,1,1,0
1.3384,3,3,0,1,1,0,1,1,0
1.3388,3,3,0,1,1,0,1,1,0
1.3392,3,3,0,1,1,0,1,1,0
1.3396,3,3,0,1,1,0,1,1,0
1.34,3,3,0,1,1,0,1,1,0
1.3404,3,3,0,1,1,0,1,1,0
1.3408,3,3,0,1,1,0,1,1,0
1.3412,3,3,0,1,1,0,1,1,0
1.3416,3,3,0,1,1,0,1,1,0
1.342,3,3,0,1,1,0,1,1,0
1.3424,3,3,0,1,1,0,1,1,0
1.3428,3,3,0,1,1,0,1,1,0
1.3432,3,3,0,1,1,0,1,1,0
1.3436,3,3,0,1,1,0,1,1,0
1.344,3,3,0,1,1,0,1,1,0
1.3444,3,3,0,1,1,0,1,1,0
1.3448,3,3,0,1,1,0,1,1,0
1.3452,3,3,0,1,1,0,1,1,0
1.3456,3,3,0,1,1,0,1,1,0
1.346,3,3,0,1,1,0,1,1,0
1.3464,3,3,0,1,1,0,1,1,0
1.3468,3,3,0,1,1,0,1,1,0
1.3472,3,3,0,1,1,0,1,1,0
1.3476,3,3,0,1,1,0,1,1,0
1.348,3,3,0,1,1,0,1,1,0
1.3484,3,3,0,1,1,0,1,1,0
1.3488,3,3,0,1,1,0,1,1,0
1.3492,3,3,0,1,1,0,1,1,0
1.3496,3,3,0,1,1,0,1,1,0
1.35,3,3,0,1,1,0,1,1,0
1.3504,3,3,0,1,1,0,1,1,0
1.3508,3,3,0,1,1,0,1,1,0
1.3512,3,3,0,1,1,0,1,1,0
1.3516,3,3,0,1,1,0,1,1,0
1.352,3,3,0,1,1,0,1,1,0
1.3524,3,3,0,1,1,0,1,1,0
1.3528,3,3,0,1,1,0,1,1,0
1.3532,3,3,0,1,1,0,1,1,0
1.3536,3,3,0,1,1,0,1,1,0
1.354,3,3,0,1,1,0,1,1,0
1.3544,3,3,0,1,1,0,1,1,0
1.3548,3,3,0,1,1,0,1,1,0
1.3552,3,3,0,1,1,0,1,1,0
1.3556,3,3,0,1,1,0,1,1,0
1.356,3,3,0,1,1,0,1,1,0
1.3564,3,3,0,1,1,0,1,1,0
1.3568,3,3,0,1,1,0,1,1,0
1.3572,3,3,0,1,1,0,1,1,0
1.3576,3,3,0,1,1,0,1,1,0
1.358,3,3,0,1,1,0,1,1,0
1.3584,3,3,0,1,1,0,1,1,0
1.3588,3,3,0,1,1,0,1,1,0
1.3592,3,3,0,1,1,0,1,1,0
1.3596,3,3,0,1,1,0,1,1,0
1.36,3,3,0,1,1,0,1,1,0
1.3604,3,3,0,1,1,0,1,1,0
1.3608,3,3,0,1,1,0,1,1,0
1.3612,3,3,0,1,1,0,1,1,0
1.3616,3,3,0,1,1,0,1,1,0
1.362,3,3,0,1,1,0,1,1,0
1.3624,3,3,0,1,1,0,1,1,0
1.3628,3,3,0,1,1,0,1,1,0
1.3632,3,3,0,1,1,0,1,1,0
1.3636,3,3,0,1,1,0,1,1,0
1.364,3,3,0,1,1,0,1,1,0
1.3644,3,3,0,1,1,0,1,1,0
1.3648,3,3,0,1,1,0,1,1,0
1.3652,3,3,0,1,1,0,1,1,0
1.3656,3,3,0,1,1,0,1,1,0
1.366,3,3,0,1,1,0,1,1,0
1.3664,3,3,0,1,1,0,1,1,0
1.3668,3,3,0,1,1,0,1,1,0
1.3672,3,3,0,1,1,0,1,1,0
1.3676,3,3,0,1,1,0,1,1,0
1.368,3,3,0,1,1,0,1,1,0
1.3684,3,3,0,1,1,0,1,1,0
1.3688,3,3,0,1,1,0,1,1,0
1.3692,3,3,0,1,1,0,1,1,0
1.3696,3,3,0,1,1,0,1,1,0
1.37,3,3,0,1,1,0,1,1,0
1.3704,3,3,0,1,1,0,1,1,0
1.3708,3,3,0,1,1,0,1,1,0
1.3712,3,3,0,1,1,0,1,1,0
1.3716,3,3,0,1,1,0,1,1,0
1.372,3,3,0,1,1,0,1,1,0
1.3724,3,3,0,1,1,0,1,1,0
1.3728,3,3,0,1,1,0,1,1,0
1.3732,3,3,0,1,1,0,1,1,0
1.3736,3,3,0,1,1,0,1,1,0
1.374,3,3,0,1,1,0,1,1,0
1.3744,3,3,0,1,1,0,1,1,0
1.3748,3,3,0,1,1,0,1,1,0
1.3752,3,3,0,1,1,0,1,1,0
1.3756,3,3,0,1,1,0,1,1,0
1.376,3,3,0,1,1,0,1,1,0
1.3764,3,3,0,1,1,0,1,1,0
1.3768,3,3,0,1,1,0,1,1,0
1.3772,3,3,0,1,1,0,1,1,0
1.3776,3,3,0,1,1,0,1,1,0
1.378,3,3,0,1,1,0,1,1,0
1.3784,3,3,0,1,1,0,1,1,0
1.3788,3,3,0,1,1,0,1,1,0
1.3792,3,3,0,1,1,0,1,1,0
1.3796,3,3,0,1,1,0,1,1,0
1.38,3,3,0,1,1,0,1,1,0
1.3804,3,3,0,1,1,0,1,1,0
1.3808,3,3,0,1,1,0,1,1,0
1.3812,3,3,0,1,1,0,1,1,0
1.3816,3,3,0,1,1,0,1,1,0
1.382,3,3,0,1,1,0,1,1,0
1.3824,3,3,0,1,1,0,1,1,0
1.3828,3,3,0,1,1,0,1,1,0
1.3832,3,3,0,1,1,0,1,1,0
1.3836,3,3,0,1,1,0,1,1,0
1.384,3,3,0,1,1,0,1,1,0
1.3844,3,3,0,1,1,0,1,1,0
1.3848,3,3,0,1,1,0,1,1,0
1.3852,3,3,0,1,1,0,1,1,0
1.3856,3,3,0,1,1,0,1,1,0
1.386,3,3,0,1,1,0,1,1,0
1.3864,3,3,0,1,1,0,1,1,0
1.3868,3,3,0,1,1,0,1,1,0
1.3872,3,3,0,1,1,0,1,1,0
1.3876,3,3,0,1,1,0,1,1,0
1.388,3,3,0,1,1,0,1,1,0
1.3884,3,3,0,1,1,0,1,1,0
1.3888,3,3,0,1,1,0,1,1,0
1.3892,3,3,0,1,1,0,1,1,0
1.3896,3,3,0,1,1,0,1,1,0
1.39,3,3,0,1,1,0,1,1,0
1.3904,3,3,0,1,1,0,1,1,0
1.3908,3,3,0,1,1,0,1,1,0
1.3912,3,3,0,1,1,0,1,1,0
1.3916,3,3,0,1,1,0,1,1,0
1.392,3,3,0,1,1,0,1,1,0
1.3924,3,3,0,1,1,0,1,1,0
1.3928,3,3,0,1,1,0,1,1,0
1.3932,3,3,0,1,1,0,1,1,0
1.3936,3,3,0,1,1,0,1,1,0
1.394,3,3,0,1,1,0,1,1,0
1.3944,3,3,0,1,1,0,1,1,0
1.3948,3,3,0,1,1,0,1,1,0
1.3952,3,3,0,1,1,0,1,1,0
1.3956,3,3,0,1,1,0,1,1,0
1.396,3,3,0,1,1,0,1,1,0
1.3964,3,3,0,1,1,0,1,1,0
1.3968,3,3,0,1,1,0,1,1,0
1.3972,3,3,0,1,1,0,1,1,0
1.3976,3,3,0,1,1,0,1,1,0
1.398,3,3,0,1,1,0,1,1,0
1.3984,3,3,0,1,1,0,1,1,0
1.3988,3,3,0,1,1,0,1,1,0
1.3992,3,3,0,1,1,0,1,1,0
1.3996,3,3,0,1,1,0,1,1,0
1.4,3,3,0,1,1,0,1,1,0
1.4004,3,3,0,1,1,0,1,1,0
1.4008,3,3,0,1,1,0,1,1,0
1.4012,3,3,0,1,1,0,1,1,0
1.4016,3,3,0,1,1,0,1,1,0
1.402,3,3,0,1,1,0,1,1,0
1.4024,3,3,0,1,1,0,1,1,0
1.4028,3,3,0,1,1,0,1,1,0
1.4032,3,3,0,1,1,0,1,1,0
1.4036,3,3,0,1,1,0,1,1,0
1.404,3,3,0,1,1,0,1,1,0
1.4044,3,3,0,1,1,0,1,1,0
1.4048,3,3,0,1,1,0,1,1,0
1.4052,3,3,0,1,1,0,1,1,0
1.4056,3,3,0,1,1,0,1,1,0
1.406,3,3,0,1,1,0,1,1,0
1.4064,3,3,0,1,1,0,1,1,0
1.4068,3,3,0,1,1,0,1,1,0
1.4072,3,3,0,1,1,0,1,1,0
1.4076,3,3,0,1,1,0,1,1,0
1.408,3,3,0,1,1,0,1,1,0
1.4084,3,3,0,1,1,0,1,1,0
1.4088,3,3,0,1,1,0,1,1,0
1.4092,3,3,0,1,1,0,1,1,0
1.4096,3,3,0,1,1,0,1,1,0
1.41,3,3,0,1,1,0,1,1,0
1.4104,3,3,0,1,1,0,1,1,0
1.4108,3,3,0,1,1,0,1,1,0
1.4112,3,3,0,1,1,0,1,1,0
1.4116,3,3,0,1,1,0,1,1,0
1.412,3,3,0,1,1,0,1,1,0
1.4124,3,3,0,1,1,0,1,1,0
1.4128,3,3,0,1,1,0,1,1,0
1.4132,3,3,0,1,1,0,1,1,0
1.4136,3,3,0,1,1,0,1,1,0
1.414,3,3,0,1,1,0,1,1,0
1.4144,3,3,0,1,1,0,1,1,0
1.4148,3,3,0,1,1,0,1,1,0
1.4152,3,3,0,1,1,0,1,1,0
1.4156,3,3,0,1,1,0,1,1,0
1.416,3,3,0,1,1,0,1,1,0
1.4164,3,3,0,1,1,0,1,1,0
1.4168,3,3,0,1,1,0,1,1,0
1.4172,3,3,0,1,1,0,1,1,0
1.4176,3,3,0,1,1,0,1,1,0
1.418,3,3,0,1,1,0,1,1,0
1.4184,3,3,0,1,1,0,1,1,0
1.4188,3,3,0,1,1,0,1,1,0
1.4192,3,3,0,1,1,0,1,1,0
1.4196,3,3,0,1,1,0,1,1,0
1.42,3,3,0,1,1,0,1,1,0
1.4204,3,3,0,1,1,0,1,1,0
1.4208,3,3,0,1,1,0,1,1,0
1.4212,3,3,0,1,1,0,1,1,0
1.4216,3,3,0,1,1,0,1,1,0
1.422,3,3,0,1,1,0,1,1,0
1.4224,3,3,0,1,1,0,1,1,0
1.4228,3,3,0,1,1,0,1,1,0
1.4232,3,3,0,1,1,0,1,1,0
1.4236,3,3,0,1,1,0,1,1,0
1.424,3,3,0,1,1,0,1,1,0
1.4244,3,3,0,1,1,0,1,1,0
1.4248,3,3,0,1,1,0,1,1,0
1.4252,3,3,0,1,1,0,1,1,0
1.4256,3,3,0,1,1,0,1,1,0
1.426,3,3,0,1,1,0,1,1,0
1.4264,3,3,0,1,1,0,1,1,0
1.4268,3,3,0,1,1,0,1,1,0
1.4272,3,3,0,1,1,0,1,1,0
1.4276,3,3,0,1,1,0,1,1,0
1.428,3,3,0,1,1,0,1,1,0
1.4284,3,3,0,1,1,0,1,1,0
1.4288,3,3,0,1,1,0,1,1,0
1.4292,3,3,0,1,1,0,1,1,0
1.4296,3,3,0,1,1,0,1,1,0
1.43,3,3,0,1,1,0,1,1,0
1.4304,3,3,0,1,1,0,1,1,0
1.4308,3,3,0,1,1,0,1,1,0
1.4312,3,3,0,1,1,0,1,1,0
1.4316,3,3,0,1,1,0,1,1,0
1.432,3,3,0,1,1,0,1,1,0
1.4324,3,3,0,1,1,0,1,1,0
1.4328,3,3,0,1,1,0,1,1,0
1.4332,3,3,0,1,1,0,1,1,0
1.4336,3,3,0,1,1,0,1,1,0
1.434,3,3,0,1,1,0,1,1,0
1.4344,3,3,0,1,1,0,1,1,0
1.4348,3,3,0,1,1,0,1,1,0
1.4352,3,3,0,1,1,0,1,1,0
1.4356,3,3,0,1,1,0,1,1,0
1.436,3,3,0,1,1,0,1,1,0
1.4364,3,3,0,1,1,0,1,1,0
1.4368,3,3,0,1,1,0,1,1,0
1.4372,3,3,0,1,1,0,1,1,0
1.4376,3,3,0,1,1,0,1,1,0
1.438,3,3,0,1,1,0,1,1,0
1.4384,3,3,0,1,1,0,1,1,0
1.4388,3,3,0,1,1,0,1,1,0
1.4392,3,3,0,1,1,0,1,1,0
1.4396,3,3,0,1,1,0,1,1,0
1.44,3,3,0,1,1,0,1,1,0
1.4404,3,3,0,1,1,0,1,1,0
1.4408,3,3,0,1,1,0,1,1,0
1.4412,3,3,0,1,1,0,1,1,0
1.4416,3,3,0,1,1,0,1,1,0
1.442,3,3,0,1,1,0,1,1,0
1.4424,3,3,0,1,1,0,1,1,0
1.4428,3,3,0,1,1,0,1,1,0
1.4432,3,3,0,1,1,0,1,1,0
1.4436,3,3,0,1,1,0,1,1,0
1.444,3,3,0,1,1,0,1,1,0
1.4444,3,3,0,1,1,0,1,1,0
1.4448,3,3,0,1,1,0,1,1,0
1.4452,3,3,0,1,1,0,1,1,0
1.4456,3,3,0,1,1,0,1,1,0
1.446,3,3,0,1,1,0,1,1,0
1.4464,3,3,0,1,1,0,1,1,0
1.4468,3,3,0,1,1,0,1,1,0
1.4472,3,3,0,1,1,0,1,1,0
1.4476,3,3,0,1,1,0,1,1,0
1.448,3,3,0,1,1,0,1,1,0
1.4484,3,3,0,1,1,0,1,1,0
1.4488,3,3,0,1,1,0,1,1,0
1.4492,3,3,0,1,1,0,1,1,0
1.4496,3,3,0,1,1,0,1,1,0
1.45,3,3,0,1,1,0,1,1,0
1.4504,3,3,0,1,1,0,1,1,0
1.4508,3,3,0,1,1,0,1,1,0
1.4512,3,3,0,1,1,0,1,1,0
1.4516,3,3,0,1,1,0,1,1,0
1.452,3,3,0,1,1,0,1,1,0
1.4524,3,3,0,1,1,0,1,1,0
